,MSA,year,value
5465,"Bloomsburg-Berwick, PA",2024,4903990
307,"Boise City, ID",2010,23159684
691,"Boise City, ID",2011,23430697
1075,"Boise City, ID",2012,24141578
1459,"Boise City, ID",2013,25688008
1843,"Boise City, ID",2014,27330333
2227,"Boise City, ID",2015,28447772
2611,"Boise City, ID",2016,30227400
2995,"Boise City, ID",2017,32580240
3379,"Boise City, ID",2018,35609168
3763,"Boise City, ID",2019,37685004
4147,"Boise City, ID",2020,39289057
4531,"Boise City, ID",2021,40892989
4915,"Boise City, ID",2022,42496798
5299,"Boise City, ID",2023,44100485
5683,"Boise City, ID",2024,45704050
179,"Boston-Cambridge-Newton, MA-NH",2010,328643574
563,"Boston-Cambridge-Newton, MA-NH",2011,340938751
947,"Boston-Cambridge-Newton, MA-NH",2012,356854846
1331,"Boston-Cambridge-Newton, MA-NH",2013,366019517
1715,"Boston-Cambridge-Newton, MA-NH",2014,380467719
2099,"Boston-Cambridge-Newton, MA-NH",2015,405651207
2483,"Boston-Cambridge-Newton, MA-NH",2016,420059101
2867,"Boston-Cambridge-Newton, MA-NH",2017,437795135
3251,"Boston-Cambridge-Newton, MA-NH",2018,464426027
3635,"Boston-Cambridge-Newton, MA-NH",2019,484620546
4019,"Boston-Cambridge-Newton, MA-NH",2020,501889633
4403,"Boston-Cambridge-Newton, MA-NH",2021,519156443
4787,"Boston-Cambridge-Newton, MA-NH",2022,536420976
5171,"Boston-Cambridge-Newton, MA-NH",2023,553683231
5555,"Boston-Cambridge-Newton, MA-NH",2024,570943211
180,"Boulder, CO ",2010,19742088
564,"Boulder, CO ",2011,19942937
948,"Boulder, CO ",2012,20433956
1332,"Boulder, CO ",2013,21339546
1716,"Boulder, CO ",2014,22369792
2100,"Boulder, CO ",2015,23740729
2484,"Boulder, CO ",2016,24801954
2868,"Boulder, CO ",2017,26647359
3252,"Boulder, CO ",2018,27944113
3636,"Boulder, CO ",2019,30176559
4020,"Boulder, CO ",2020,31328776
4404,"Boulder, CO ",2021,32480952
4788,"Boulder, CO ",2022,33633086
5172,"Boulder, CO ",2023,34785180
5556,"Boulder, CO ",2024,35937233
30,"Bowling Green, KY",2010,5468400
414,"Bowling Green, KY",2011,5548326
798,"Bowling Green, KY",2012,5863404
1182,"Bowling Green, KY",2013,6050540
1566,"Bowling Green, KY",2014,6300007
1950,"Bowling Green, KY",2015,6531826
2334,"Bowling Green, KY",2016,6780531
2718,"Bowling Green, KY",2017,7002710
3102,"Bowling Green, KY",2018,7195843
3486,"Bowling Green, KY",2019,7458673
3870,"Bowling Green, KY",2020,7678839
4254,"Bowling Green, KY",2021,7898969
4638,"Bowling Green, KY",2022,8119061
5022,"Bowling Green, KY",2023,8339116
5406,"Bowling Green, KY",2024,8559134
361,"Bremerton-Silverdale-Port Orchard, WA",2010,9764642
745,"Bremerton-Silverdale-Port Orchard, WA",2011,9819765
1129,"Bremerton-Silverdale-Port Orchard, WA",2012,9895427
1513,"Bremerton-Silverdale-Port Orchard, WA",2013,10000886
1897,"Bremerton-Silverdale-Port Orchard, WA",2014,10415402
2281,"Bremerton-Silverdale-Port Orchard, WA",2015,10953112
2665,"Bremerton-Silverdale-Port Orchard, WA",2016,11565889
3049,"Bremerton-Silverdale-Port Orchard, WA",2017,12162694
3433,"Bremerton-Silverdale-Port Orchard, WA",2018,13109846
3817,"Bremerton-Silverdale-Port Orchard, WA",2019,13983229
4201,"Bremerton-Silverdale-Port Orchard, WA",2020,14449584
4585,"Bremerton-Silverdale-Port Orchard, WA",2021,14915930
4969,"Bremerton-Silverdale-Port Orchard, WA",2022,15382266
5353,"Bremerton-Silverdale-Port Orchard, WA",2023,15848591
5737,"Bremerton-Silverdale-Port Orchard, WA",2024,16314907
233,"Bridgeport-Stamford-Norwalk, CT",2010,79335328
617,"Bridgeport-Stamford-Norwalk, CT",2011,76656285
1001,"Bridgeport-Stamford-Norwalk, CT",2012,81753538
1385,"Bridgeport-Stamford-Norwalk, CT",2013,81499102
1769,"Bridgeport-Stamford-Norwalk, CT",2014,82695041
2153,"Bridgeport-Stamford-Norwalk, CT",2015,86074720
2537,"Bridgeport-Stamford-Norwalk, CT",2016,87004972
2921,"Bridgeport-Stamford-Norwalk, CT",2017,88187631
3305,"Bridgeport-Stamford-Norwalk, CT",2018,90679271
3689,"Bridgeport-Stamford-Norwalk, CT",2019,93201734
4073,"Bridgeport-Stamford-Norwalk, CT",2020,93147061
4457,"Bridgeport-Stamford-Norwalk, CT",2021,93178517
4841,"Bridgeport-Stamford-Norwalk, CT",2022,93160418
5225,"Bridgeport-Stamford-Norwalk, CT",2023,93170831
5609,"Bridgeport-Stamford-Norwalk, CT",2024,93164840
68,"Brownsville-Harlingen, TX",2010,8685886
452,"Brownsville-Harlingen, TX",2011,9048769
836,"Brownsville-Harlingen, TX",2012,9385749
1220,"Brownsville-Harlingen, TX",2013,9728796
1604,"Brownsville-Harlingen, TX",2014,9892226
1988,"Brownsville-Harlingen, TX",2015,10211225
2372,"Brownsville-Harlingen, TX",2016,10572027
2756,"Brownsville-Harlingen, TX",2017,10827400
3140,"Brownsville-Harlingen, TX",2018,11378276
3524,"Brownsville-Harlingen, TX",2019,11978930
3908,"Brownsville-Harlingen, TX",2020,12343965
4292,"Brownsville-Harlingen, TX",2021,12708964
4676,"Brownsville-Harlingen, TX",2022,13073924
5060,"Brownsville-Harlingen, TX",2023,13438848
5444,"Brownsville-Harlingen, TX",2024,13803733
120,"Brunswick, GA",2010,3694334
504,"Brunswick, GA",2011,3648422
888,"Brunswick, GA",2012,3672893
1272,"Brunswick, GA",2013,3737319
1656,"Brunswick, GA",2014,3832010
2040,"Brunswick, GA",2015,4151833
2424,"Brunswick, GA",2016,4260854
2808,"Brunswick, GA",2017,4448331
3192,"Brunswick, GA",2018,4796277
3576,"Brunswick, GA",2019,4985845
3960,"Brunswick, GA",2020,5127526
4344,"Brunswick, GA",2021,5269198
4728,"Brunswick, GA",2022,5410862
5112,"Brunswick, GA",2023,5552517
5496,"Brunswick, GA",2024,5694163
209,"Buffalo-Cheektowaga, NY",2010,54455291
593,"Buffalo-Cheektowaga, NY",2011,54804029
977,"Buffalo-Cheektowaga, NY",2012,57448799
1361,"Buffalo-Cheektowaga, NY",2013,58627747
1745,"Buffalo-Cheektowaga, NY",2014,61019402
2129,"Buffalo-Cheektowaga, NY",2015,63752970
2513,"Buffalo-Cheektowaga, NY",2016,65505678
2897,"Buffalo-Cheektowaga, NY",2017,66798418
3281,"Buffalo-Cheektowaga, NY",2018,69847067
3665,"Buffalo-Cheektowaga, NY",2019,73754236
4049,"Buffalo-Cheektowaga, NY",2020,75886902
4433,"Buffalo-Cheektowaga, NY",2021,78019394
4817,"Buffalo-Cheektowaga, NY",2022,80151710
5201,"Buffalo-Cheektowaga, NY",2023,82283850
5585,"Buffalo-Cheektowaga, NY",2024,84415816
210,"Burlington, NC",2010,4888739
594,"Burlington, NC",2011,5042057
978,"Burlington, NC",2012,5130666
1362,"Burlington, NC",2013,5227967
1746,"Burlington, NC",2014,5330784
2130,"Burlington, NC",2015,5528907
2514,"Burlington, NC",2016,5844596
2898,"Burlington, NC",2017,5952580
3282,"Burlington, NC",2018,6158120
3666,"Burlington, NC",2019,6471101
4050,"Burlington, NC",2020,6645697
4434,"Burlington, NC",2021,6820254
4818,"Burlington, NC",2022,6994773
5202,"Burlington, NC",2023,7169253
5586,"Burlington, NC",2024,7343694
121,"Burlington-South Burlington, VT",2010,11121404
505,"Burlington-South Burlington, VT",2011,11526141
889,"Burlington-South Burlington, VT",2012,11830005
1273,"Burlington-South Burlington, VT",2013,11794700
1657,"Burlington-South Burlington, VT",2014,12060039
2041,"Burlington-South Burlington, VT",2015,12600688
2425,"Burlington-South Burlington, VT",2016,12987809
2809,"Burlington-South Burlington, VT",2017,13318901
3193,"Burlington-South Burlington, VT",2018,13838937
3577,"Burlington-South Burlington, VT",2019,14114657
3961,"Burlington-South Burlington, VT",2020,14444787
4345,"Burlington-South Burlington, VT",2021,14774740
4729,"Burlington-South Burlington, VT",2022,15104514
5113,"Burlington-South Burlington, VT",2023,15434110
5497,"Burlington-South Burlington, VT",2024,15763528
327,"California-Lexington Park, MD",2010,5716109
711,"California-Lexington Park, MD",2011,6057869
1095,"California-Lexington Park, MD",2012,6143524
1479,"California-Lexington Park, MD",2013,6173498
1863,"California-Lexington Park, MD",2014,6373615
2247,"California-Lexington Park, MD",2015,6621921
2631,"California-Lexington Park, MD",2016,6830195
3015,"California-Lexington Park, MD",2017,6970750
3399,"California-Lexington Park, MD",2018,7314011
3783,"California-Lexington Park, MD",2019,7721512
4167,"California-Lexington Park, MD",2020,7942759
4551,"California-Lexington Park, MD",2021,8163974
4935,"California-Lexington Park, MD",2022,8385157
5319,"California-Lexington Park, MD",2023,8606307
5703,"California-Lexington Park, MD",2024,8827426
49,"Canton-Massillon, OH",2010,13809575
433,"Canton-Massillon, OH",2011,15193066
817,"Canton-Massillon, OH",2012,15196626
1201,"Canton-Massillon, OH",2013,16590307
1585,"Canton-Massillon, OH",2014,18494329
1969,"Canton-Massillon, OH",2015,18064425
2353,"Canton-Massillon, OH",2016,17857624
2737,"Canton-Massillon, OH",2017,18565232
3121,"Canton-Massillon, OH",2018,19688791
3505,"Canton-Massillon, OH",2019,19771905
3889,"Canton-Massillon, OH",2020,20105967
4273,"Canton-Massillon, OH",2021,20401344
4657,"Canton-Massillon, OH",2022,20662515
5041,"Canton-Massillon, OH",2023,20893442
5425,"Canton-Massillon, OH",2024,21097626
328,"Cape Coral-Fort Myers, FL",2010,20861474
712,"Cape Coral-Fort Myers, FL",2011,20884722
1096,"Cape Coral-Fort Myers, FL",2012,21681142
1480,"Cape Coral-Fort Myers, FL",2013,22403147
1864,"Cape Coral-Fort Myers, FL",2014,24145926
2248,"Cape Coral-Fort Myers, FL",2015,26058827
2632,"Cape Coral-Fort Myers, FL",2016,28042790
3016,"Cape Coral-Fort Myers, FL",2017,29496115
3400,"Cape Coral-Fort Myers, FL",2018,30945801
3784,"Cape Coral-Fort Myers, FL",2019,32682667
4168,"Cape Coral-Fort Myers, FL",2020,33989979
4552,"Cape Coral-Fort Myers, FL",2021,35297210
4936,"Cape Coral-Fort Myers, FL",2022,36604359
5320,"Cape Coral-Fort Myers, FL",2023,37911427
5704,"Cape Coral-Fort Myers, FL",2024,39218413
234,"Cape Girardeau, MO-IL",2010,3727298
618,"Cape Girardeau, MO-IL",2011,3755185
1002,"Cape Girardeau, MO-IL",2012,3819564
1386,"Cape Girardeau, MO-IL",2013,3887099
1770,"Cape Girardeau, MO-IL",2014,3945862
2154,"Cape Girardeau, MO-IL",2015,4162662
2538,"Cape Girardeau, MO-IL",2016,4275517
2922,"Cape Girardeau, MO-IL",2017,4378947
3306,"Cape Girardeau, MO-IL",2018,4565235
3690,"Cape Girardeau, MO-IL",2019,4731863
4074,"Cape Girardeau, MO-IL",2020,4842689
4458,"Cape Girardeau, MO-IL",2021,4953501
4842,"Cape Girardeau, MO-IL",2022,5064300
5226,"Cape Girardeau, MO-IL",2023,5175085
5610,"Cape Girardeau, MO-IL",2024,5285856
150,"Carbondale-Marion, IL",2010,5287258
534,"Carbondale-Marion, IL",2011,5461951
918,"Carbondale-Marion, IL",2012,5622308
1302,"Carbondale-Marion, IL",2013,5488647
1686,"Carbondale-Marion, IL",2014,5467692
2070,"Carbondale-Marion, IL",2015,5553918
2454,"Carbondale-Marion, IL",2016,5599126
2838,"Carbondale-Marion, IL",2017,5724792
3222,"Carbondale-Marion, IL",2018,6051354
3606,"Carbondale-Marion, IL",2019,6193397
3990,"Carbondale-Marion, IL",2020,6203315
4374,"Carbondale-Marion, IL",2021,6206880
4758,"Carbondale-Marion, IL",2022,6208162
5142,"Carbondale-Marion, IL",2023,6208623
5526,"Carbondale-Marion, IL",2024,6208788
282,"Carson City, NV",2010,3221659
666,"Carson City, NV",2011,3034855
1050,"Carson City, NV",2012,3090326
1434,"Carson City, NV",2013,3157090
1818,"Carson City, NV",2014,3024832
2202,"Carson City, NV",2015,3169718
2586,"Carson City, NV",2016,3208608
2970,"Carson City, NV",2017,3460224
3354,"Carson City, NV",2018,3642553
3738,"Carson City, NV",2019,3859340
4122,"Carson City, NV",2020,3849466
4506,"Carson City, NV",2021,3851641
4890,"Carson City, NV",2022,3851162
5274,"Carson City, NV",2023,3851268
5658,"Carson City, NV",2024,3851244
362,"Casper, WY",2010,4233155
746,"Casper, WY",2011,4634802
1130,"Casper, WY",2012,5301661
1514,"Casper, WY",2013,5525082
1898,"Casper, WY",2014,6061556
2282,"Casper, WY",2015,5942501
2666,"Casper, WY",2016,5415484
3050,"Casper, WY",2017,5446017
3434,"Casper, WY",2018,6172939
3818,"Casper, WY",2019,6305893
4202,"Casper, WY",2020,6310820
4586,"Casper, WY",2021,6305893
4970,"Casper, WY",2022,6310820
5354,"Casper, WY",2023,6305893
5738,"Casper, WY",2024,6310820
329,"Cedar Rapids, IA",2010,14656783
713,"Cedar Rapids, IA",2011,15153669
1097,"Cedar Rapids, IA",2012,15285467
1481,"Cedar Rapids, IA",2013,15522491
1865,"Cedar Rapids, IA",2014,16422315
2249,"Cedar Rapids, IA",2015,17546873
2633,"Cedar Rapids, IA",2016,17778644
3017,"Cedar Rapids, IA",2017,17699162
3401,"Cedar Rapids, IA",2018,18478847
3785,"Cedar Rapids, IA",2019,18720752
4169,"Cedar Rapids, IA",2020,19130952
4553,"Cedar Rapids, IA",2021,19534459
4937,"Cedar Rapids, IA",2022,19931380
5321,"Cedar Rapids, IA",2023,20321824
5705,"Cedar Rapids, IA",2024,20705897
90,"Chambersburg-Waynesboro, PA",2010,4871784
474,"Chambersburg-Waynesboro, PA",2011,5012546
858,"Chambersburg-Waynesboro, PA",2012,5085156
1242,"Chambersburg-Waynesboro, PA",2013,5294877
1626,"Chambersburg-Waynesboro, PA",2014,5503984
2010,"Chambersburg-Waynesboro, PA",2015,5648834
2394,"Chambersburg-Waynesboro, PA",2016,5666043
2778,"Chambersburg-Waynesboro, PA",2017,6129734
3162,"Chambersburg-Waynesboro, PA",2018,6363467
3546,"Chambersburg-Waynesboro, PA",2019,6606645
3930,"Chambersburg-Waynesboro, PA",2020,6796853
4314,"Chambersburg-Waynesboro, PA",2021,6986933
4698,"Chambersburg-Waynesboro, PA",2022,7176885
5082,"Chambersburg-Waynesboro, PA",2023,7366710
5466,"Chambersburg-Waynesboro, PA",2024,7556407
181,"Champaign-Urbana, IL",2010,9868643
565,"Champaign-Urbana, IL",2011,10122573
949,"Champaign-Urbana, IL",2012,10439597
1333,"Champaign-Urbana, IL",2013,11053242
1717,"Champaign-Urbana, IL",2014,11461286
2101,"Champaign-Urbana, IL",2015,11556532
2485,"Champaign-Urbana, IL",2016,11581555
2869,"Champaign-Urbana, IL",2017,11667014
3253,"Champaign-Urbana, IL",2018,12010814
3637,"Champaign-Urbana, IL",2019,12276267
4021,"Champaign-Urbana, IL",2020,12448614
4405,"Champaign-Urbana, IL",2021,12607233
4789,"Champaign-Urbana, IL",2022,12753217
5173,"Champaign-Urbana, IL",2023,12887574
5557,"Champaign-Urbana, IL",2024,13011228
1,"Charleston, WV",2010,13046927
385,"Charleston, WV",2011,13430543
769,"Charleston, WV",2012,13040081
1153,"Charleston, WV",2013,12924695
1537,"Charleston, WV",2014,12776003
1921,"Charleston, WV",2015,12571349
2305,"Charleston, WV",2016,12477294
2689,"Charleston, WV",2017,12456094
3073,"Charleston, WV",2018,13523696
3457,"Charleston, WV",2019,13185929
3841,"Charleston, WV",2020,13159196
4225,"Charleston, WV",2021,13170263
4609,"Charleston, WV",2022,13165681
4993,"Charleston, WV",2023,13167578
5377,"Charleston, WV",2024,13166793
182,"Charleston-North Charleston, SC",2010,27410195
566,"Charleston-North Charleston, SC",2011,29228911
950,"Charleston-North Charleston, SC",2012,31499192
1334,"Charleston-North Charleston, SC",2013,32022303
1718,"Charleston-North Charleston, SC",2014,33904385
2102,"Charleston-North Charleston, SC",2015,36299014
2486,"Charleston-North Charleston, SC",2016,38722725
2870,"Charleston-North Charleston, SC",2017,40807777
3254,"Charleston-North Charleston, SC",2018,43313850
3638,"Charleston-North Charleston, SC",2019,45585291
4022,"Charleston-North Charleston, SC",2020,47597577
4406,"Charleston-North Charleston, SC",2021,49609641
4790,"Charleston-North Charleston, SC",2022,51621481
5174,"Charleston-North Charleston, SC",2023,53633098
5558,"Charleston-North Charleston, SC",2024,55644492
122,"Charlotte-Concord-Gastonia, NC-SC",2010,109828788
506,"Charlotte-Concord-Gastonia, NC-SC",2011,116917486
890,"Charlotte-Concord-Gastonia, NC-SC",2012,127584508
1274,"Charlotte-Concord-Gastonia, NC-SC",2013,129132021
1658,"Charlotte-Concord-Gastonia, NC-SC",2014,136458520
2042,"Charlotte-Concord-Gastonia, NC-SC",2015,145650746
2426,"Charlotte-Concord-Gastonia, NC-SC",2016,153110238
2810,"Charlotte-Concord-Gastonia, NC-SC",2017,161799967
3194,"Charlotte-Concord-Gastonia, NC-SC",2018,171481905
3578,"Charlotte-Concord-Gastonia, NC-SC",2019,178413790
3962,"Charlotte-Concord-Gastonia, NC-SC",2020,186008952
4346,"Charlotte-Concord-Gastonia, NC-SC",2021,193603252
4730,"Charlotte-Concord-Gastonia, NC-SC",2022,201196690
5114,"Charlotte-Concord-Gastonia, NC-SC",2023,208789265
5498,"Charlotte-Concord-Gastonia, NC-SC",2024,216380977
2,"Charlottesville, VA ",2010,10419211
386,"Charlottesville, VA ",2011,10577051
770,"Charlottesville, VA ",2012,11067189
1154,"Charlottesville, VA ",2013,11138870
1538,"Charlottesville, VA ",2014,11564573
1922,"Charlottesville, VA ",2015,12036318
2306,"Charlottesville, VA ",2016,12545588
2690,"Charlottesville, VA ",2017,13289810
3074,"Charlottesville, VA ",2018,13793462
3458,"Charlottesville, VA ",2019,14248200
3842,"Charlottesville, VA ",2020,14672132
4226,"Charlottesville, VA ",2021,15096029
4610,"Charlottesville, VA ",2022,15519892
4994,"Charlottesville, VA ",2023,15943719
5378,"Charlottesville, VA ",2024,16367511
151,"Chattanooga, TN-GA",2010,21693651
535,"Chattanooga, TN-GA",2011,22869065
919,"Chattanooga, TN-GA",2012,24182289
1303,"Chattanooga, TN-GA",2013,25000279
1687,"Chattanooga, TN-GA",2014,25457470
2071,"Chattanooga, TN-GA",2015,26880790
2455,"Chattanooga, TN-GA",2016,27745927
2839,"Chattanooga, TN-GA",2017,28892743
3223,"Chattanooga, TN-GA",2018,30071077
3607,"Chattanooga, TN-GA",2019,31239821
3991,"Chattanooga, TN-GA",2020,32295247
4375,"Chattanooga, TN-GA",2021,33350130
4759,"Chattanooga, TN-GA",2022,34404469
5143,"Chattanooga, TN-GA",2023,35458264
5527,"Chattanooga, TN-GA",2024,36511515
255,"Cheyenne, WY",2010,4378814
639,"Cheyenne, WY",2011,4751756
1023,"Cheyenne, WY",2012,5062378
1407,"Cheyenne, WY",2013,4993412
1791,"Cheyenne, WY",2014,5078714
2175,"Cheyenne, WY",2015,5346065
2559,"Cheyenne, WY",2016,5174156
2943,"Cheyenne, WY",2017,5344968
3327,"Cheyenne, WY",2018,5676280
3711,"Cheyenne, WY",2019,5806740
4095,"Cheyenne, WY",2020,5876799
4479,"Cheyenne, WY",2021,5936617
4863,"Cheyenne, WY",2022,5987690
5247,"Cheyenne, WY",2023,6031297
5631,"Cheyenne, WY",2024,6068529
123,"Chicago-Naperville-Elgin, IL-IN-WI",2010,513514067
507,"Chicago-Naperville-Elgin, IL-IN-WI",2011,532618914
891,"Chicago-Naperville-Elgin, IL-IN-WI",2012,561292438
1275,"Chicago-Naperville-Elgin, IL-IN-WI",2013,574315285
1659,"Chicago-Naperville-Elgin, IL-IN-WI",2014,603435981
2043,"Chicago-Naperville-Elgin, IL-IN-WI",2015,632200033
2427,"Chicago-Naperville-Elgin, IL-IN-WI",2016,641567260
2811,"Chicago-Naperville-Elgin, IL-IN-WI",2017,658633034
3195,"Chicago-Naperville-Elgin, IL-IN-WI",2018,691288417
3579,"Chicago-Naperville-Elgin, IL-IN-WI",2019,709160008
3963,"Chicago-Naperville-Elgin, IL-IN-WI",2020,730089951
4347,"Chicago-Naperville-Elgin, IL-IN-WI",2021,750874182
4731,"Chicago-Naperville-Elgin, IL-IN-WI",2022,771513714
5115,"Chicago-Naperville-Elgin, IL-IN-WI",2023,792009556
5499,"Chicago-Naperville-Elgin, IL-IN-WI",2024,812362707
183,"Chico, CA",2010,7594704
567,"Chico, CA",2011,7802664
951,"Chico, CA",2012,7711583
1335,"Chico, CA",2013,8119398
1719,"Chico, CA",2014,8292752
2103,"Chico, CA",2015,8765121
2487,"Chico, CA",2016,9429548
2871,"Chico, CA",2017,10068365
3255,"Chico, CA",2018,10469296
3639,"Chico, CA",2019,11314675
4023,"Chico, CA",2020,11724895
4407,"Chico, CA",2021,12135105
4791,"Chico, CA",2022,12545304
5175,"Chico, CA",2023,12955493
5559,"Chico, CA",2024,13365671
256,"Cincinnati, OH-KY-IN",2010,104374317
640,"Cincinnati, OH-KY-IN",2011,109585944
1024,"Cincinnati, OH-KY-IN",2012,113190381
1408,"Cincinnati, OH-KY-IN",2013,116218748
1792,"Cincinnati, OH-KY-IN",2014,121693041
2176,"Cincinnati, OH-KY-IN",2015,127779662
2560,"Cincinnati, OH-KY-IN",2016,134287267
2944,"Cincinnati, OH-KY-IN",2017,139031021
3328,"Cincinnati, OH-KY-IN",2018,146323745
3712,"Cincinnati, OH-KY-IN",2019,153931926
4096,"Cincinnati, OH-KY-IN",2020,159416015
4480,"Cincinnati, OH-KY-IN",2021,164899220
4864,"Cincinnati, OH-KY-IN",2022,170381542
5248,"Cincinnati, OH-KY-IN",2023,175862980
5632,"Cincinnati, OH-KY-IN",2024,181343535
235,"Clarksville, TN-KY",2010,10586001
619,"Clarksville, TN-KY",2011,11322196
1003,"Clarksville, TN-KY",2012,11602283
1387,"Clarksville, TN-KY",2013,11514017
1771,"Clarksville, TN-KY",2014,11664487
2155,"Clarksville, TN-KY",2015,12026415
2539,"Clarksville, TN-KY",2016,11765658
2923,"Clarksville, TN-KY",2017,12081467
3307,"Clarksville, TN-KY",2018,12502054
3691,"Clarksville, TN-KY",2019,12966258
4075,"Clarksville, TN-KY",2020,13007850
4459,"Clarksville, TN-KY",2021,13022305
4843,"Clarksville, TN-KY",2022,13027329
5227,"Clarksville, TN-KY",2023,13029075
5611,"Clarksville, TN-KY",2024,13029682
124,"Cleveland, TN",2010,3684461
508,"Cleveland, TN",2011,3763338
892,"Cleveland, TN",2012,4375700
1276,"Cleveland, TN",2013,4585531
1660,"Cleveland, TN",2014,4588100
2044,"Cleveland, TN",2015,4859517
2428,"Cleveland, TN",2016,4637109
2812,"Cleveland, TN",2017,4635858
3196,"Cleveland, TN",2018,4817178
3580,"Cleveland, TN",2019,5039649
3964,"Cleveland, TN",2020,5100754
4348,"Cleveland, TN",2021,5152361
4732,"Cleveland, TN",2022,5195948
5116,"Cleveland, TN",2023,5232760
5500,"Cleveland, TN",2024,5263851
257,"Cleveland-Elyria, OH",2010,101876532
641,"Cleveland-Elyria, OH",2011,105739194
1025,"Cleveland-Elyria, OH",2012,109364832
1409,"Cleveland-Elyria, OH",2013,111216411
1793,"Cleveland-Elyria, OH",2014,116086342
2177,"Cleveland-Elyria, OH",2015,119125680
