,MSA,year,value
4267,"Boston-Cambridge-Newton, MA-NH",2021,70720
4651,"Boston-Cambridge-Newton, MA-NH",2022,71389
5035,"Boston-Cambridge-Newton, MA-NH",2023,72012
5419,"Boston-Cambridge-Newton, MA-NH",2024,72591
44,"Boulder, CO ",2010,53350
428,"Boulder, CO ",2011,53740
812,"Boulder, CO ",2012,54770
1196,"Boulder, CO ",2013,55660
1580,"Boulder, CO ",2014,56510
1964,"Boulder, CO ",2015,58040
2348,"Boulder, CO ",2016,60390
2732,"Boulder, CO ",2017,62650
3116,"Boulder, CO ",2018,64690
3500,"Boulder, CO ",2019,67160
3884,"Boulder, CO ",2020,68738
4268,"Boulder, CO ",2021,70373
4652,"Boulder, CO ",2022,72004
5036,"Boulder, CO ",2023,73636
5420,"Boulder, CO ",2024,75268
45,"Bowling Green, KY",2010,36160
429,"Bowling Green, KY",2011,37250
813,"Bowling Green, KY",2012,37140
1197,"Bowling Green, KY",2013,37370
1581,"Bowling Green, KY",2014,36660
1965,"Bowling Green, KY",2015,38040
2349,"Bowling Green, KY",2016,39090
2733,"Bowling Green, KY",2017,39700
3117,"Bowling Green, KY",2018,40240
3501,"Bowling Green, KY",2019,41180
3885,"Bowling Green, KY",2020,41071
4269,"Bowling Green, KY",2021,41226
4653,"Bowling Green, KY",2022,41092
5037,"Bowling Green, KY",2023,41212
5421,"Bowling Green, KY",2024,41105
46,"Bremerton-Silverdale-Port Orchard, WA",2010,46670
430,"Bremerton-Silverdale-Port Orchard, WA",2011,47910
814,"Bremerton-Silverdale-Port Orchard, WA",2012,48550
1198,"Bremerton-Silverdale-Port Orchard, WA",2013,49070
1582,"Bremerton-Silverdale-Port Orchard, WA",2014,49450
1966,"Bremerton-Silverdale-Port Orchard, WA",2015,50640
2350,"Bremerton-Silverdale-Port Orchard, WA",2016,51600
2734,"Bremerton-Silverdale-Port Orchard, WA",2017,53070
3118,"Bremerton-Silverdale-Port Orchard, WA",2018,54530
3502,"Bremerton-Silverdale-Port Orchard, WA",2019,56360
3886,"Bremerton-Silverdale-Port Orchard, WA",2020,57423
4270,"Bremerton-Silverdale-Port Orchard, WA",2021,58458
4654,"Bremerton-Silverdale-Port Orchard, WA",2022,59493
5038,"Bremerton-Silverdale-Port Orchard, WA",2023,60527
5422,"Bremerton-Silverdale-Port Orchard, WA",2024,61561
47,"Bridgeport-Stamford-Norwalk, CT",2010,58310
431,"Bridgeport-Stamford-Norwalk, CT",2011,59820
815,"Bridgeport-Stamford-Norwalk, CT",2012,60720
1199,"Bridgeport-Stamford-Norwalk, CT",2013,61890
1583,"Bridgeport-Stamford-Norwalk, CT",2014,61650
1967,"Bridgeport-Stamford-Norwalk, CT",2015,62610
2351,"Bridgeport-Stamford-Norwalk, CT",2016,64800
2735,"Bridgeport-Stamford-Norwalk, CT",2017,67540
3119,"Bridgeport-Stamford-Norwalk, CT",2018,68590
3503,"Bridgeport-Stamford-Norwalk, CT",2019,70930
3887,"Bridgeport-Stamford-Norwalk, CT",2020,72302
4271,"Bridgeport-Stamford-Norwalk, CT",2021,73669
4655,"Bridgeport-Stamford-Norwalk, CT",2022,75035
5039,"Bridgeport-Stamford-Norwalk, CT",2023,76401
5423,"Bridgeport-Stamford-Norwalk, CT",2024,77766
48,"Brownsville-Harlingen, TX",2010,31720
432,"Brownsville-Harlingen, TX",2011,32280
816,"Brownsville-Harlingen, TX",2012,32120
1200,"Brownsville-Harlingen, TX",2013,32130
1584,"Brownsville-Harlingen, TX",2014,32640
1968,"Brownsville-Harlingen, TX",2015,33710
2352,"Brownsville-Harlingen, TX",2016,34350
2736,"Brownsville-Harlingen, TX",2017,35240
3120,"Brownsville-Harlingen, TX",2018,35230
3504,"Brownsville-Harlingen, TX",2019,35050
3888,"Brownsville-Harlingen, TX",2020,35021
4272,"Brownsville-Harlingen, TX",2021,35021
4656,"Brownsville-Harlingen, TX",2022,35021
5040,"Brownsville-Harlingen, TX",2023,35021
5424,"Brownsville-Harlingen, TX",2024,35021
49,"Brunswick, GA",2010,37250
433,"Brunswick, GA",2011,37770
817,"Brunswick, GA",2012,37980
1201,"Brunswick, GA",2013,38880
1585,"Brunswick, GA",2014,39360
1969,"Brunswick, GA",2015,39210
2353,"Brunswick, GA",2016,39780
2737,"Brunswick, GA",2017,41320
3121,"Brunswick, GA",2018,42280
3505,"Brunswick, GA",2019,43120
3889,"Brunswick, GA",2020,43768
4273,"Brunswick, GA",2021,44417
4657,"Brunswick, GA",2022,45067
5041,"Brunswick, GA",2023,45717
5425,"Brunswick, GA",2024,46366
50,"Buffalo-Cheektowaga, NY",2010,42010
434,"Buffalo-Cheektowaga, NY",2011,42520
818,"Buffalo-Cheektowaga, NY",2012,42720
1202,"Buffalo-Cheektowaga, NY",2013,43010
1586,"Buffalo-Cheektowaga, NY",2014,43790
1970,"Buffalo-Cheektowaga, NY",2015,45060
2354,"Buffalo-Cheektowaga, NY",2016,46390
2738,"Buffalo-Cheektowaga, NY",2017,48180
3122,"Buffalo-Cheektowaga, NY",2018,49420
3506,"Buffalo-Cheektowaga, NY",2019,50780
3890,"Buffalo-Cheektowaga, NY",2020,51785
4274,"Buffalo-Cheektowaga, NY",2021,52801
4658,"Buffalo-Cheektowaga, NY",2022,53818
5042,"Buffalo-Cheektowaga, NY",2023,54834
5426,"Buffalo-Cheektowaga, NY",2024,55850
51,"Burlington, NC",2010,35510
435,"Burlington, NC",2011,36110
819,"Burlington, NC",2012,35820
1203,"Burlington, NC",2013,36080
1587,"Burlington, NC",2014,37390
1971,"Burlington, NC",2015,37820
2355,"Burlington, NC",2016,38150
2739,"Burlington, NC",2017,39020
3123,"Burlington, NC",2018,39460
3507,"Burlington, NC",2019,40370
3891,"Burlington, NC",2020,40361
4275,"Burlington, NC",2021,40430
4659,"Burlington, NC",2022,40367
5043,"Burlington, NC",2023,40429
5427,"Burlington, NC",2024,40368
52,"Burlington-South Burlington, VT",2010,45720
436,"Burlington-South Burlington, VT",2011,47420
820,"Burlington-South Burlington, VT",2012,47990
1204,"Burlington-South Burlington, VT",2013,47920
1588,"Burlington-South Burlington, VT",2014,47620
1972,"Burlington-South Burlington, VT",2015,49620
2356,"Burlington-South Burlington, VT",2016,51600
2740,"Burlington-South Burlington, VT",2017,53050
3124,"Burlington-South Burlington, VT",2018,53680
3508,"Burlington-South Burlington, VT",2019,53990
3892,"Burlington-South Burlington, VT",2020,54028
4276,"Burlington-South Burlington, VT",2021,54037
4660,"Burlington-South Burlington, VT",2022,54038
5044,"Burlington-South Burlington, VT",2023,54039
5428,"Burlington-South Burlington, VT",2024,54039
53,"California-Lexington Park, MD",2010,46300
437,"California-Lexington Park, MD",2011,47160
821,"California-Lexington Park, MD",2012,47720
1205,"California-Lexington Park, MD",2013,48290
1589,"California-Lexington Park, MD",2014,49340
1973,"California-Lexington Park, MD",2015,50100
2357,"California-Lexington Park, MD",2016,51070
2741,"California-Lexington Park, MD",2017,52280
3125,"California-Lexington Park, MD",2018,71200
3509,"California-Lexington Park, MD",2019,72070
3893,"California-Lexington Park, MD",2020,74375
4277,"California-Lexington Park, MD",2021,72367
4661,"California-Lexington Park, MD",2022,74403
5045,"California-Lexington Park, MD",2023,72370
5429,"California-Lexington Park, MD",2024,74404
54,"Canton-Massillon, OH",2010,36490
438,"Canton-Massillon, OH",2011,37140
822,"Canton-Massillon, OH",2012,38060
1206,"Canton-Massillon, OH",2013,38620
1590,"Canton-Massillon, OH",2014,38920
1974,"Canton-Massillon, OH",2015,39570
2358,"Canton-Massillon, OH",2016,41060
2742,"Canton-Massillon, OH",2017,42100
3126,"Canton-Massillon, OH",2018,42650
3510,"Canton-Massillon, OH",2019,43500
3894,"Canton-Massillon, OH",2020,44280
4278,"Canton-Massillon, OH",2021,45062
4662,"Canton-Massillon, OH",2022,45845
5046,"Canton-Massillon, OH",2023,46627
5430,"Canton-Massillon, OH",2024,47409
55,"Cape Coral-Fort Myers, FL",2010,38860
439,"Cape Coral-Fort Myers, FL",2011,38910
823,"Cape Coral-Fort Myers, FL",2012,38770
1207,"Cape Coral-Fort Myers, FL",2013,38550
1591,"Cape Coral-Fort Myers, FL",2014,38750
1975,"Cape Coral-Fort Myers, FL",2015,39950
2359,"Cape Coral-Fort Myers, FL",2016,40420
2743,"Cape Coral-Fort Myers, FL",2017,41380
3127,"Cape Coral-Fort Myers, FL",2018,43000
3511,"Cape Coral-Fort Myers, FL",2019,45300
3895,"Cape Coral-Fort Myers, FL",2020,45998
4279,"Cape Coral-Fort Myers, FL",2021,46746
4663,"Cape Coral-Fort Myers, FL",2022,47493
5047,"Cape Coral-Fort Myers, FL",2023,48239
5431,"Cape Coral-Fort Myers, FL",2024,48986
56,"Cape Girardeau, MO-IL",2010,35480
440,"Cape Girardeau, MO-IL",2011,36460
824,"Cape Girardeau, MO-IL",2012,36690
1208,"Cape Girardeau, MO-IL",2013,36890
1592,"Cape Girardeau, MO-IL",2014,36780
1976,"Cape Girardeau, MO-IL",2015,38180
2360,"Cape Girardeau, MO-IL",2016,38750
2744,"Cape Girardeau, MO-IL",2017,39450
3128,"Cape Girardeau, MO-IL",2018,39630
3512,"Cape Girardeau, MO-IL",2019,40960
3896,"Cape Girardeau, MO-IL",2020,41473
4280,"Cape Girardeau, MO-IL",2021,41944
4664,"Cape Girardeau, MO-IL",2022,42411
5048,"Cape Girardeau, MO-IL",2023,42879
5432,"Cape Girardeau, MO-IL",2024,43347
57,"Carbondale-Marion, IL",2010,39070
441,"Carbondale-Marion, IL",2011,39260
825,"Carbondale-Marion, IL",2012,38800
1209,"Carbondale-Marion, IL",2013,38920
1593,"Carbondale-Marion, IL",2014,40090
1977,"Carbondale-Marion, IL",2015,41690
2361,"Carbondale-Marion, IL",2016,42660
2745,"Carbondale-Marion, IL",2017,43360
3129,"Carbondale-Marion, IL",2018,43840
3513,"Carbondale-Marion, IL",2019,44640
3897,"Carbondale-Marion, IL",2020,45252
4281,"Carbondale-Marion, IL",2021,45868
4665,"Carbondale-Marion, IL",2022,46483
5049,"Carbondale-Marion, IL",2023,47096
5433,"Carbondale-Marion, IL",2024,47707
58,"Carson City, NV",2010,45450
442,"Carson City, NV",2011,45710
826,"Carson City, NV",2012,45420
1210,"Carson City, NV",2013,45610
1594,"Carson City, NV",2014,45810
1978,"Carson City, NV",2015,46230
2362,"Carson City, NV",2016,47410
2746,"Carson City, NV",2017,48710
3130,"Carson City, NV",2018,50840
3514,"Carson City, NV",2019,51530
3898,"Carson City, NV",2020,51644
4282,"Carson City, NV",2021,51554
4666,"Carson City, NV",2022,51645
5050,"Carson City, NV",2023,51554
5434,"Carson City, NV",2024,51645
59,"Casper, WY",2010,42360
443,"Casper, WY",2011,43170
827,"Casper, WY",2012,43230
1211,"Casper, WY",2013,44580
1595,"Casper, WY",2014,45440
1979,"Casper, WY",2015,46050
2363,"Casper, WY",2016,47090
2747,"Casper, WY",2017,48470
3131,"Casper, WY",2018,49360
3515,"Casper, WY",2019,49980
3899,"Casper, WY",2020,50833
4283,"Casper, WY",2021,51684
4667,"Casper, WY",2022,52534
5051,"Casper, WY",2023,53385
5435,"Casper, WY",2024,54235
60,"Cedar Rapids, IA",2010,41110
444,"Cedar Rapids, IA",2011,42090
828,"Cedar Rapids, IA",2012,43510
1212,"Cedar Rapids, IA",2013,44460
1596,"Cedar Rapids, IA",2014,45840
1980,"Cedar Rapids, IA",2015,46460
2364,"Cedar Rapids, IA",2016,47830
2748,"Cedar Rapids, IA",2017,48410
3132,"Cedar Rapids, IA",2018,49390
3516,"Cedar Rapids, IA",2019,51240
3900,"Cedar Rapids, IA",2020,52349
4284,"Cedar Rapids, IA",2021,53494
4668,"Cedar Rapids, IA",2022,54636
5052,"Cedar Rapids, IA",2023,55779
5436,"Cedar Rapids, IA",2024,56921
61,"Chambersburg-Waynesboro, PA",2010,36800
445,"Chambersburg-Waynesboro, PA",2011,37870
829,"Chambersburg-Waynesboro, PA",2012,37620
1213,"Chambersburg-Waynesboro, PA",2013,38620
1597,"Chambersburg-Waynesboro, PA",2014,38020
1981,"Chambersburg-Waynesboro, PA",2015,39410
2365,"Chambersburg-Waynesboro, PA",2016,39810
2749,"Chambersburg-Waynesboro, PA",2017,40910
3133,"Chambersburg-Waynesboro, PA",2018,41480
3517,"Chambersburg-Waynesboro, PA",2019,42670
3901,"Chambersburg-Waynesboro, PA",2020,43296
4285,"Chambersburg-Waynesboro, PA",2021,43910
4669,"Chambersburg-Waynesboro, PA",2022,44524
5053,"Chambersburg-Waynesboro, PA",2023,45138
5437,"Chambersburg-Waynesboro, PA",2024,45751
62,"Champaign-Urbana, IL",2010,45010
446,"Champaign-Urbana, IL",2011,46940
830,"Champaign-Urbana, IL",2012,48070
1214,"Champaign-Urbana, IL",2013,48850
1598,"Champaign-Urbana, IL",2014,44850
1982,"Champaign-Urbana, IL",2015,45510
2366,"Champaign-Urbana, IL",2016,46220
2750,"Champaign-Urbana, IL",2017,48440
3134,"Champaign-Urbana, IL",2018,50630
3518,"Champaign-Urbana, IL",2019,51560
3902,"Champaign-Urbana, IL",2020,51677
4286,"Champaign-Urbana, IL",2021,51712
4670,"Champaign-Urbana, IL",2022,51719
5054,"Champaign-Urbana, IL",2023,51720
5438,"Champaign-Urbana, IL",2024,51721
63,"Charleston, WV",2010,37950
447,"Charleston, WV",2011,38650
831,"Charleston, WV",2012,38940
1215,"Charleston, WV",2013,38990
1599,"Charleston, WV",2014,40060
1983,"Charleston, WV",2015,41590
2367,"Charleston, WV",2016,42890
2751,"Charleston, WV",2017,43590
3135,"Charleston, WV",2018,44680
3519,"Charleston, WV",2019,45670
3903,"Charleston, WV",2020,46522
4287,"Charleston, WV",2021,47375
4671,"Charleston, WV",2022,48228
5055,"Charleston, WV",2023,49081
5439,"Charleston, WV",2024,49934
64,"Charleston-North Charleston, SC",2010,39960
448,"Charleston-North Charleston, SC",2011,40850
832,"Charleston-North Charleston, SC",2012,41180
1216,"Charleston-North Charleston, SC",2013,42130
1600,"Charleston-North Charleston, SC",2014,42770
1984,"Charleston-North Charleston, SC",2015,43560
2368,"Charleston-North Charleston, SC",2016,44500
2752,"Charleston-North Charleston, SC",2017,44970
3136,"Charleston-North Charleston, SC",2018,46200
3520,"Charleston-North Charleston, SC",2019,47800
3904,"Charleston-North Charleston, SC",2020,48667
4288,"Charleston-North Charleston, SC",2021,49525
4672,"Charleston-North Charleston, SC",2022,50383
5056,"Charleston-North Charleston, SC",2023,51241
5440,"Charleston-North Charleston, SC",2024,52099
65,"Charlotte-Concord-Gastonia, NC-SC",2010,44630
449,"Charlotte-Concord-Gastonia, NC-SC",2011,45610
833,"Charlotte-Concord-Gastonia, NC-SC",2012,45750
1217,"Charlotte-Concord-Gastonia, NC-SC",2013,46820
1601,"Charlotte-Concord-Gastonia, NC-SC",2014,48290
1985,"Charlotte-Concord-Gastonia, NC-SC",2015,48370
2369,"Charlotte-Concord-Gastonia, NC-SC",2016,49600
2753,"Charlotte-Concord-Gastonia, NC-SC",2017,50150
3137,"Charlotte-Concord-Gastonia, NC-SC",2018,51000
3521,"Charlotte-Concord-Gastonia, NC-SC",2019,52150
3905,"Charlotte-Concord-Gastonia, NC-SC",2020,52975
4289,"Charlotte-Concord-Gastonia, NC-SC",2021,53800
4673,"Charlotte-Concord-Gastonia, NC-SC",2022,54624
5057,"Charlotte-Concord-Gastonia, NC-SC",2023,55449
5441,"Charlotte-Concord-Gastonia, NC-SC",2024,56273
66,"Charlottesville, VA ",2010,45340
450,"Charlottesville, VA ",2011,43370
834,"Charlottesville, VA ",2012,44180
1218,"Charlottesville, VA ",2013,44790
1602,"Charlottesville, VA ",2014,47940
1986,"Charlottesville, VA ",2015,49280
2370,"Charlottesville, VA ",2016,50950
2754,"Charlottesville, VA ",2017,52400
3138,"Charlottesville, VA ",2018,54350
3522,"Charlottesville, VA ",2019,55200
3906,"Charlottesville, VA ",2020,56687
4290,"Charlottesville, VA ",2021,58052
4674,"Charlottesville, VA ",2022,59441
5058,"Charlottesville, VA ",2023,60825
5442,"Charlottesville, VA ",2024,62210
67,"Chattanooga, TN-GA",2010,38240
451,"Chattanooga, TN-GA",2011,39070
835,"Chattanooga, TN-GA",2012,39280
1219,"Chattanooga, TN-GA",2013,40130
1603,"Chattanooga, TN-GA",2014,40030
1987,"Chattanooga, TN-GA",2015,40870
2371,"Chattanooga, TN-GA",2016,41940
2755,"Chattanooga, TN-GA",2017,42870
3139,"Chattanooga, TN-GA",2018,43890
3523,"Chattanooga, TN-GA",2019,44990
3907,"Chattanooga, TN-GA",2020,45726
4291,"Chattanooga, TN-GA",2021,46453
4675,"Chattanooga, TN-GA",2022,47180
5059,"Chattanooga, TN-GA",2023,47907
5443,"Chattanooga, TN-GA",2024,48634
68,"Cheyenne, WY",2010,40700
452,"Cheyenne, WY",2011,41280
836,"Cheyenne, WY",2012,42260
1220,"Cheyenne, WY",2013,43000
1604,"Cheyenne, WY",2014,44050
1988,"Cheyenne, WY",2015,45270
2372,"Cheyenne, WY",2016,46220
2756,"Cheyenne, WY",2017,47330
3140,"Cheyenne, WY",2018,48550
3524,"Cheyenne, WY",2019,49360
3908,"Cheyenne, WY",2020,50405
4292,"Cheyenne, WY",2021,51390
4676,"Cheyenne, WY",2022,52391
5060,"Cheyenne, WY",2023,53387
5444,"Cheyenne, WY",2024,54385
69,"Chicago-Naperville-Elgin, IL-IN-WI",2010,49140
453,"Chicago-Naperville-Elgin, IL-IN-WI",2011,49030
837,"Chicago-Naperville-Elgin, IL-IN-WI",2012,49740
1221,"Chicago-Naperville-Elgin, IL-IN-WI",2013,49820
1605,"Chicago-Naperville-Elgin, IL-IN-WI",2014,50910
1989,"Chicago-Naperville-Elgin, IL-IN-WI",2015,52480
2373,"Chicago-Naperville-Elgin, IL-IN-WI",2016,54340
2757,"Chicago-Naperville-Elgin, IL-IN-WI",2017,55260
3141,"Chicago-Naperville-Elgin, IL-IN-WI",2018,55670
3525,"Chicago-Naperville-Elgin, IL-IN-WI",2019,57160
3909,"Chicago-Naperville-Elgin, IL-IN-WI",2020,58106
4293,"Chicago-Naperville-Elgin, IL-IN-WI",2021,59091
4677,"Chicago-Naperville-Elgin, IL-IN-WI",2022,60073
5061,"Chicago-Naperville-Elgin, IL-IN-WI",2023,61054
5445,"Chicago-Naperville-Elgin, IL-IN-WI",2024,62035
70,"Chico, CA",2010,40650
454,"Chico, CA",2011,41860
838,"Chico, CA",2012,42010
1222,"Chico, CA",2013,42210
1606,"Chico, CA",2014,42640
1990,"Chico, CA",2015,43940
2374,"Chico, CA",2016,45610
2758,"Chico, CA",2017,44970
3142,"Chico, CA",2018,46120
3526,"Chico, CA",2019,48610
3910,"Chico, CA",2020,49468
4294,"Chico, CA",2021,50295
4678,"Chico, CA",2022,51122
5062,"Chico, CA",2023,51948
5446,"Chico, CA",2024,52774
71,"Cincinnati, OH-KY-IN",2010,42640
455,"Cincinnati, OH-KY-IN",2011,43600
839,"Cincinnati, OH-KY-IN",2012,44630
1223,"Cincinnati, OH-KY-IN",2013,45510
1607,"Cincinnati, OH-KY-IN",2014,46240
1991,"Cincinnati, OH-KY-IN",2015,47030
2375,"Cincinnati, OH-KY-IN",2016,48130
2759,"Cincinnati, OH-KY-IN",2017,48890
3143,"Cincinnati, OH-KY-IN",2018,50030
3527,"Cincinnati, OH-KY-IN",2019,51410
3911,"Cincinnati, OH-KY-IN",2020,52386
4295,"Cincinnati, OH-KY-IN",2021,53354
4679,"Cincinnati, OH-KY-IN",2022,54322
5063,"Cincinnati, OH-KY-IN",2023,55290
5447,"Cincinnati, OH-KY-IN",2024,56258
72,"Clarksville, TN-KY",2010,35170
456,"Clarksville, TN-KY",2011,35850
840,"Clarksville, TN-KY",2012,35700
1224,"Clarksville, TN-KY",2013,36630
1608,"Clarksville, TN-KY",2014,36850
1992,"Clarksville, TN-KY",2015,37680
2376,"Clarksville, TN-KY",2016,38120
2760,"Clarksville, TN-KY",2017,38910
3144,"Clarksville, TN-KY",2018,39410
3528,"Clarksville, TN-KY",2019,39990
3912,"Clarksville, TN-KY",2020,40515
4296,"Clarksville, TN-KY",2021,41040
4680,"Clarksville, TN-KY",2022,41564
5064,"Clarksville, TN-KY",2023,42088
5448,"Clarksville, TN-KY",2024,42610
73,"Cleveland, TN",2010,33720
457,"Cleveland, TN",2011,35510
841,"Cleveland, TN",2012,35530
1225,"Cleveland, TN",2013,36560
1609,"Cleveland, TN",2014,35200
1993,"Cleveland, TN",2015,36090
2377,"Cleveland, TN",2016,37740
2761,"Cleveland, TN",2017,37570
3145,"Cleveland, TN",2018,39030
3529,"Cleveland, TN",2019,38880
3913,"Cleveland, TN",2020,39253
4297,"Cleveland, TN",2021,39661
4681,"Cleveland, TN",2022,40071
5065,"Cleveland, TN",2023,40481
5449,"Cleveland, TN",2024,40891
74,"Cleveland-Elyria, OH",2010,42830
458,"Cleveland-Elyria, OH",2011,43690
842,"Cleveland-Elyria, OH",2012,45310
1226,"Cleveland-Elyria, OH",2013,45380
1610,"Cleveland-Elyria, OH",2014,46290
1994,"Cleveland-Elyria, OH",2015,47250
2378,"Cleveland-Elyria, OH",2016,48250
2762,"Cleveland-Elyria, OH",2017,48920
3146,"Cleveland-Elyria, OH",2018,50470
3530,"Cleveland-Elyria, OH",2019,52050
3914,"Cleveland-Elyria, OH",2020,53068
4298,"Cleveland-Elyria, OH",2021,54103
4682,"Cleveland-Elyria, OH",2022,55137
5066,"Cleveland-Elyria, OH",2023,56172
5450,"Cleveland-Elyria, OH",2024,57206
75,"Coeur d'Alene, ID",2010,35810
459,"Coeur d'Alene, ID",2011,36420
843,"Coeur d'Alene, ID",2012,36360
1227,"Coeur d'Alene, ID",2013,37070
1611,"Coeur d'Alene, ID",2014,37710
1995,"Coeur d'Alene, ID",2015,38300
2379,"Coeur d'Alene, ID",2016,39410
2763,"Coeur d'Alene, ID",2017,41220
3147,"Coeur d'Alene, ID",2018,42580
3531,"Coeur d'Alene, ID",2019,43150
3915,"Coeur d'Alene, ID",2020,43956
4299,"Coeur d'Alene, ID",2021,44760
4683,"Coeur d'Alene, ID",2022,45565
5067,"Coeur d'Alene, ID",2023,46369
5451,"Coeur d'Alene, ID",2024,47174
76,"College Station-Bryan, TX",2010,39290
460,"College Station-Bryan, TX",2011,40470
844,"College Station-Bryan, TX",2012,40330
1228,"College Station-Bryan, TX",2013,41380
1612,"College Station-Bryan, TX",2014,41790
1996,"College Station-Bryan, TX",2015,41960
2380,"College Station-Bryan, TX",2016,42070
2764,"College Station-Bryan, TX",2017,42840
3148,"College Station-Bryan, TX",2018,47930
3532,"College Station-Bryan, TX",2019,47560
3916,"College Station-Bryan, TX",2020,47480
4300,"College Station-Bryan, TX",2021,47513
4684,"College Station-Bryan, TX",2022,47498
5068,"College Station-Bryan, TX",2023,47505
5452,"College Station-Bryan, TX",2024,47502
77,"Colorado Springs, CO",2010,44630
461,"Colorado Springs, CO",2011,45070
845,"Colorado Springs, CO",2012,45400
1229,"Colorado Springs, CO",2013,45410
1613,"Colorado Springs, CO",2014,46520
1997,"Colorado Springs, CO",2015,47600
2381,"Colorado Springs, CO",2016,49450
2765,"Colorado Springs, CO",2017,50050
3149,"Colorado Springs, CO",2018,51430
3533,"Colorado Springs, CO",2019,52360
3917,"Colorado Springs, CO",2020,52699
4301,"Colorado Springs, CO",2021,52425
4685,"Colorado Springs, CO",2022,52702
5069,"Colorado Springs, CO",2023,52425
5453,"Colorado Springs, CO",2024,52702
78,"Columbia, MO",2010,36650
462,"Columbia, MO",2011,37780
846,"Columbia, MO",2012,38200
1230,"Columbia, MO",2013,41100
1614,"Columbia, MO",2014,42570
1998,"Columbia, MO",2015,43530
2382,"Columbia, MO",2016,44590
2766,"Columbia, MO",2017,45660
3150,"Columbia, MO",2018,46260
3534,"Columbia, MO",2019,46740
3918,"Columbia, MO",2020,47572
4302,"Columbia, MO",2021,48416
4686,"Columbia, MO",2022,49261
5070,"Columbia, MO",2023,50105
5454,"Columbia, MO",2024,50949
79,"Columbia, SC",2010,40340
463,"Columbia, SC",2011,41140
847,"Columbia, SC",2012,40560
1231,"Columbia, SC",2013,40360
1615,"Columbia, SC",2014,41020
1999,"Columbia, SC",2015,42200
2383,"Columbia, SC",2016,43220
2767,"Columbia, SC",2017,43840
3151,"Columbia, SC",2018,44680
3535,"Columbia, SC",2019,45860
3919,"Columbia, SC",2020,46426
4303,"Columbia, SC",2021,46393
4687,"Columbia, SC",2022,46329
5071,"Columbia, SC",2023,46322
5455,"Columbia, SC",2024,46328
