,MSA,year,value
0,Select MSA,2010,
384,Select MSA,2011,
768,Select MSA,2012,
1152,Select MSA,2013,
1536,Select MSA,2014,
1920,Select MSA,2015,
2304,Select MSA,2016,
2688,Select MSA,2017,
3072,Select MSA,2018,
3456,Select MSA,2019,
3840,Select MSA,2020,
4224,Select MSA,2021,
4608,Select MSA,2022,
4992,Select MSA,2023,
5376,Select MSA,2024,
1,"Abilene, TX",2010,71455
385,"Abilene, TX",2011,72162
769,"Abilene, TX",2012,72210
1153,"Abilene, TX",2013,72877
1537,"Abilene, TX",2014,72614
1921,"Abilene, TX",2015,71810
2305,"Abilene, TX",2016,71786
2689,"Abilene, TX",2017,73630
3073,"Abilene, TX",2018,74942
3457,"Abilene, TX",2019,77346
3841,"Abilene, TX",2020,77974
4225,"Abilene, TX",2021,78594
4609,"Abilene, TX",2022,79214
4993,"Abilene, TX",2023,79834
5377,"Abilene, TX",2024,80454
2,"Akron, OH",2010,333843
386,"Akron, OH",2011,333177
770,"Akron, OH",2012,333872
1154,"Akron, OH",2013,333060
1538,"Akron, OH",2014,341435
1922,"Akron, OH",2015,340759
2306,"Akron, OH",2016,340621
2690,"Akron, OH",2017,342135
3074,"Akron, OH",2018,344267
3458,"Akron, OH",2019,343479
3842,"Akron, OH",2020,343598
4226,"Akron, OH",2021,343480
4610,"Akron, OH",2022,343598
4994,"Akron, OH",2023,343480
5378,"Akron, OH",2024,343598
3,"Albany, GA",2010,62624
387,"Albany, GA",2011,63468
771,"Albany, GA",2012,62213
1155,"Albany, GA",2013,61378
1539,"Albany, GA",2014,61231
1923,"Albany, GA",2015,62158
2307,"Albany, GA",2016,64476
2691,"Albany, GA",2017,64247
3075,"Albany, GA",2018,63869
3459,"Albany, GA",2019,64581
3843,"Albany, GA",2020,64618
4227,"Albany, GA",2021,64585
4611,"Albany, GA",2022,64571
4995,"Albany, GA",2023,64569
5379,"Albany, GA",2024,64570
4,"Albany-Lebanon, OR",2010,49886
388,"Albany-Lebanon, OR",2011,49832
772,"Albany-Lebanon, OR",2012,48453
1156,"Albany-Lebanon, OR",2013,48629
1540,"Albany-Lebanon, OR",2014,50348
1924,"Albany-Lebanon, OR",2015,52528
2308,"Albany-Lebanon, OR",2016,54219
2692,"Albany-Lebanon, OR",2017,55353
3076,"Albany-Lebanon, OR",2018,56139
3460,"Albany-Lebanon, OR",2019,56468
3844,"Albany-Lebanon, OR",2020,56354
4228,"Albany-Lebanon, OR",2021,56468
4612,"Albany-Lebanon, OR",2022,56355
4996,"Albany-Lebanon, OR",2023,56467
5380,"Albany-Lebanon, OR",2024,56356
5,"Albany-Schenectady-Troy, NY",2010,417173
389,"Albany-Schenectady-Troy, NY",2011,415614
773,"Albany-Schenectady-Troy, NY",2012,422290
1157,"Albany-Schenectady-Troy, NY",2013,422015
1541,"Albany-Schenectady-Troy, NY",2014,419228
1925,"Albany-Schenectady-Troy, NY",2015,426623
2309,"Albany-Schenectady-Troy, NY",2016,423587
2693,"Albany-Schenectady-Troy, NY",2017,422072
3077,"Albany-Schenectady-Troy, NY",2018,428744
3461,"Albany-Schenectady-Troy, NY",2019,433120
3845,"Albany-Schenectady-Troy, NY",2020,433101
4229,"Albany-Schenectady-Troy, NY",2021,433102
4613,"Albany-Schenectady-Troy, NY",2022,433101
4997,"Albany-Schenectady-Troy, NY",2023,433102
5381,"Albany-Schenectady-Troy, NY",2024,433101
6,"Albuquerque, NM",2010,393199
390,"Albuquerque, NM",2011,390449
774,"Albuquerque, NM",2012,391623
1158,"Albuquerque, NM",2013,391548
1542,"Albuquerque, NM",2014,397494
1926,"Albuquerque, NM",2015,401599
2310,"Albuquerque, NM",2016,406018
2694,"Albuquerque, NM",2017,410149
3078,"Albuquerque, NM",2018,416136
3462,"Albuquerque, NM",2019,423884
3846,"Albuquerque, NM",2020,423907
4230,"Albuquerque, NM",2021,423903
4614,"Albuquerque, NM",2022,423906
4998,"Albuquerque, NM",2023,423904
5382,"Albuquerque, NM",2024,423905
7,"Alexandria, LA",2010,61952
391,"Alexandria, LA",2011,61304
775,"Alexandria, LA",2012,60553
1159,"Alexandria, LA",2013,61517
1543,"Alexandria, LA",2014,62470
1927,"Alexandria, LA",2015,61953
2311,"Alexandria, LA",2016,60072
2695,"Alexandria, LA",2017,60792
3079,"Alexandria, LA",2018,59688
3463,"Alexandria, LA",2019,59701
3847,"Alexandria, LA",2020,59344
4231,"Alexandria, LA",2021,59700
4615,"Alexandria, LA",2022,59356
4999,"Alexandria, LA",2023,59687
5383,"Alexandria, LA",2024,59368
8,"Allentown-Bethlehem-Easton, PA-NJ",2010,384546
392,"Allentown-Bethlehem-Easton, PA-NJ",2011,391234
776,"Allentown-Bethlehem-Easton, PA-NJ",2012,394509
1160,"Allentown-Bethlehem-Easton, PA-NJ",2013,395896
1544,"Allentown-Bethlehem-Easton, PA-NJ",2014,405184
1928,"Allentown-Bethlehem-Easton, PA-NJ",2015,413236
2312,"Allentown-Bethlehem-Easton, PA-NJ",2016,414798
2696,"Allentown-Bethlehem-Easton, PA-NJ",2017,414243
3080,"Allentown-Bethlehem-Easton, PA-NJ",2018,421465
3464,"Allentown-Bethlehem-Easton, PA-NJ",2019,428188
3848,"Allentown-Bethlehem-Easton, PA-NJ",2020,432765
4232,"Allentown-Bethlehem-Easton, PA-NJ",2021,437323
4616,"Allentown-Bethlehem-Easton, PA-NJ",2022,441874
5000,"Allentown-Bethlehem-Easton, PA-NJ",2023,446418
5384,"Allentown-Bethlehem-Easton, PA-NJ",2024,450957
9,"Altoona, PA",2010,56922
393,"Altoona, PA",2011,56933
777,"Altoona, PA",2012,57462
1161,"Altoona, PA",2013,56956
1545,"Altoona, PA",2014,57262
1929,"Altoona, PA",2015,57523
2313,"Altoona, PA",2016,56669
2697,"Altoona, PA",2017,56485
3081,"Altoona, PA",2018,56304
3465,"Altoona, PA",2019,56650
3849,"Altoona, PA",2020,56635
4233,"Altoona, PA",2021,56662
4617,"Altoona, PA",2022,56651
5001,"Altoona, PA",2023,56657
5385,"Altoona, PA",2024,56654
10,"Amarillo, TX",2010,124003
394,"Amarillo, TX",2011,126270
778,"Amarillo, TX",2012,126041
1162,"Amarillo, TX",2013,125799
1546,"Amarillo, TX",2014,125976
1930,"Amarillo, TX",2015,127409
2314,"Amarillo, TX",2016,127250
2698,"Amarillo, TX",2017,127420
3082,"Amarillo, TX",2018,127560
3466,"Amarillo, TX",2019,129845
3850,"Amarillo, TX",2020,129915
4234,"Amarillo, TX",2021,129910
4618,"Amarillo, TX",2022,129913
5002,"Amarillo, TX",2023,129912
5386,"Amarillo, TX",2024,129912
11,"Ames, IA",2010,51653
395,"Ames, IA",2011,51449
779,"Ames, IA",2012,52138
1163,"Ames, IA",2013,54568
1547,"Ames, IA",2014,56692
1931,"Ames, IA",2015,57082
2315,"Ames, IA",2016,55728
2699,"Ames, IA",2017,56469
3083,"Ames, IA",2018,57628
3467,"Ames, IA",2019,58787
3851,"Ames, IA",2020,59309
4235,"Ames, IA",2021,59816
4619,"Ames, IA",2022,60275
5003,"Ames, IA",2023,60691
5387,"Ames, IA",2024,61070
12,"Anchorage, AK",2010,190539
396,"Anchorage, AK",2011,193638
780,"Anchorage, AK",2012,193600
1164,"Anchorage, AK",2013,194101
1548,"Anchorage, AK",2014,194377
1932,"Anchorage, AK",2015,194057
2316,"Anchorage, AK",2016,192282
2700,"Anchorage, AK",2017,189484
3084,"Anchorage, AK",2018,187329
3468,"Anchorage, AK",2019,184796
3852,"Anchorage, AK",2020,184690
4236,"Anchorage, AK",2021,184686
4620,"Anchorage, AK",2022,184686
5004,"Anchorage, AK",2023,184686
5388,"Anchorage, AK",2024,184686
13,"Ann Arbor, MI",2010,170957
397,"Ann Arbor, MI",2011,171843
781,"Ann Arbor, MI",2012,173627
1165,"Ann Arbor, MI",2013,174797
1549,"Ann Arbor, MI",2014,182224
1933,"Ann Arbor, MI",2015,185219
2317,"Ann Arbor, MI",2016,186726
2701,"Ann Arbor, MI",2017,190066
3085,"Ann Arbor, MI",2018,193447
3469,"Ann Arbor, MI",2019,196082
3853,"Ann Arbor, MI",2020,199116
4237,"Ann Arbor, MI",2021,202138
4621,"Ann Arbor, MI",2022,205159
5005,"Ann Arbor, MI",2023,208179
5389,"Ann Arbor, MI",2024,211199
14,"Anniston-Oxford, AL",2010,46532
398,"Anniston-Oxford, AL",2011,45707
782,"Anniston-Oxford, AL",2012,45154
1166,"Anniston-Oxford, AL",2013,43689
1550,"Anniston-Oxford, AL",2014,43417
1934,"Anniston-Oxford, AL",2015,42421
2318,"Anniston-Oxford, AL",2016,43310
2702,"Anniston-Oxford, AL",2017,43746
3086,"Anniston-Oxford, AL",2018,44317
3470,"Anniston-Oxford, AL",2019,44930
3854,"Anniston-Oxford, AL",2020,45065
4238,"Anniston-Oxford, AL",2021,44937
4622,"Anniston-Oxford, AL",2022,45050
5006,"Anniston-Oxford, AL",2023,44950
5390,"Anniston-Oxford, AL",2024,45039
15,"Appleton, WI",2010,118705
399,"Appleton, WI",2011,119608
783,"Appleton, WI",2012,120107
1167,"Appleton, WI",2013,120304
1551,"Appleton, WI",2014,123208
1935,"Appleton, WI",2015,125659
2319,"Appleton, WI",2016,126941
2703,"Appleton, WI",2017,127421
3087,"Appleton, WI",2018,126676
3471,"Appleton, WI",2019,126007
3855,"Appleton, WI",2020,126398
4239,"Appleton, WI",2021,126729
4623,"Appleton, WI",2022,127015
5007,"Appleton, WI",2023,127261
5391,"Appleton, WI",2024,127475
16,"Asheville, NC",2010,190152
400,"Asheville, NC",2011,192705
784,"Asheville, NC",2012,196715
1168,"Asheville, NC",2013,200692
1552,"Asheville, NC",2014,204389
1936,"Asheville, NC",2015,210103
2320,"Asheville, NC",2016,216520
2704,"Asheville, NC",2017,221744
3088,"Asheville, NC",2018,226336
3472,"Asheville, NC",2019,231295
3856,"Asheville, NC",2020,236080
4240,"Asheville, NC",2021,240868
4624,"Asheville, NC",2022,245654
5008,"Asheville, NC",2023,250439
5392,"Asheville, NC",2024,255222
17,"Athens-Clarke County, GA",2010,85433
401,"Athens-Clarke County, GA",2011,87605
785,"Athens-Clarke County, GA",2012,88561
1169,"Athens-Clarke County, GA",2013,88854
1553,"Athens-Clarke County, GA",2014,87576
1937,"Athens-Clarke County, GA",2015,90344
2321,"Athens-Clarke County, GA",2016,93778
2705,"Athens-Clarke County, GA",2017,97844
3089,"Athens-Clarke County, GA",2018,97069
3473,"Athens-Clarke County, GA",2019,96483
3857,"Athens-Clarke County, GA",2020,96455
4241,"Athens-Clarke County, GA",2021,96446
4625,"Athens-Clarke County, GA",2022,96445
5009,"Athens-Clarke County, GA",2023,96445
5393,"Athens-Clarke County, GA",2024,96445
18,"Atlanta-Sandy Springs-Alpharetta, GA",2010,2462174
402,"Atlanta-Sandy Springs-Alpharetta, GA",2011,2537352
786,"Atlanta-Sandy Springs-Alpharetta, GA",2012,2574786
1170,"Atlanta-Sandy Springs-Alpharetta, GA",2013,2599060
1554,"Atlanta-Sandy Springs-Alpharetta, GA",2014,2646230
1938,"Atlanta-Sandy Springs-Alpharetta, GA",2015,2712790
2322,"Atlanta-Sandy Springs-Alpharetta, GA",2016,2828566
2706,"Atlanta-Sandy Springs-Alpharetta, GA",2017,2924032
3090,"Atlanta-Sandy Springs-Alpharetta, GA",2018,2954188
3474,"Atlanta-Sandy Springs-Alpharetta, GA",2019,3045413
3858,"Atlanta-Sandy Springs-Alpharetta, GA",2020,3108434
4242,"Atlanta-Sandy Springs-Alpharetta, GA",2021,3171283
4626,"Atlanta-Sandy Springs-Alpharetta, GA",2022,3234106
5010,"Atlanta-Sandy Springs-Alpharetta, GA",2023,3296905
5394,"Atlanta-Sandy Springs-Alpharetta, GA",2024,3359680
19,"Atlantic City-Hammonton, NJ",2010,120127
403,"Atlantic City-Hammonton, NJ",2011,121092
787,"Atlantic City-Hammonton, NJ",2012,120417
1171,"Atlantic City-Hammonton, NJ",2013,118915
1555,"Atlantic City-Hammonton, NJ",2014,112949
1939,"Atlantic City-Hammonton, NJ",2015,112491
2323,"Atlantic City-Hammonton, NJ",2016,109715
2707,"Atlantic City-Hammonton, NJ",2017,107172
3091,"Atlantic City-Hammonton, NJ",2018,112358
3475,"Atlantic City-Hammonton, NJ",2019,113885
3859,"Atlantic City-Hammonton, NJ",2020,113556
4243,"Atlantic City-Hammonton, NJ",2021,113247
4627,"Atlantic City-Hammonton, NJ",2022,113011
5011,"Atlantic City-Hammonton, NJ",2023,112832
5395,"Atlantic City-Hammonton, NJ",2024,112698
20,"Auburn-Opelika, AL",2010,62308
404,"Auburn-Opelika, AL",2011,63559
788,"Auburn-Opelika, AL",2012,65168
1172,"Auburn-Opelika, AL",2013,66946
1556,"Auburn-Opelika, AL",2014,68391
1940,"Auburn-Opelika, AL",2015,67805
2324,"Auburn-Opelika, AL",2016,70340
2708,"Auburn-Opelika, AL",2017,71443
3092,"Auburn-Opelika, AL",2018,73739
3476,"Auburn-Opelika, AL",2019,75898
3860,"Auburn-Opelika, AL",2020,77326
4244,"Auburn-Opelika, AL",2021,78759
4628,"Auburn-Opelika, AL",2022,80192
5012,"Auburn-Opelika, AL",2023,81625
5396,"Auburn-Opelika, AL",2024,83057
21,"Augusta-Richmond County, GA-SC",2010,231668
405,"Augusta-Richmond County, GA-SC",2011,235845
789,"Augusta-Richmond County, GA-SC",2012,237487
1173,"Augusta-Richmond County, GA-SC",2013,235850
1557,"Augusta-Richmond County, GA-SC",2014,238723
1941,"Augusta-Richmond County, GA-SC",2015,243649
2325,"Augusta-Richmond County, GA-SC",2016,247879
2709,"Augusta-Richmond County, GA-SC",2017,254158
3093,"Augusta-Richmond County, GA-SC",2018,256185
3477,"Augusta-Richmond County, GA-SC",2019,259182
3861,"Augusta-Richmond County, GA-SC",2020,259234
4245,"Augusta-Richmond County, GA-SC",2021,259257
4629,"Augusta-Richmond County, GA-SC",2022,259246
5013,"Augusta-Richmond County, GA-SC",2023,259252
5397,"Augusta-Richmond County, GA-SC",2024,259249
22,"Austin-Round Rock-Georgetown, TX",2010,879439
406,"Austin-Round Rock-Georgetown, TX",2011,913355
790,"Austin-Round Rock-Georgetown, TX",2012,950673
1174,"Austin-Round Rock-Georgetown, TX",2013,984797
1558,"Austin-Round Rock-Georgetown, TX",2014,1014825
1942,"Austin-Round Rock-Georgetown, TX",2015,1057286
2326,"Austin-Round Rock-Georgetown, TX",2016,1095455
2710,"Austin-Round Rock-Georgetown, TX",2017,1138949
3094,"Austin-Round Rock-Georgetown, TX",2018,1183106
3478,"Austin-Round Rock-Georgetown, TX",2019,1224993
3862,"Austin-Round Rock-Georgetown, TX",2020,1263784
4246,"Austin-Round Rock-Georgetown, TX",2021,1302579
4630,"Austin-Round Rock-Georgetown, TX",2022,1341357
5014,"Austin-Round Rock-Georgetown, TX",2023,1380118
5398,"Austin-Round Rock-Georgetown, TX",2024,1418862
23,"Bakersfield, CA",2010,314108
407,"Bakersfield, CA",2011,333110
791,"Bakersfield, CA",2012,340708
1175,"Bakersfield, CA",2013,344597
1559,"Bakersfield, CA",2014,347385
1943,"Bakersfield, CA",2015,343926
2327,"Bakersfield, CA",2016,341689
2711,"Bakersfield, CA",2017,344225
3095,"Bakersfield, CA",2018,355461
3479,"Bakersfield, CA",2019,362153
3863,"Bakersfield, CA",2020,362829
4247,"Bakersfield, CA",2021,363110
4631,"Bakersfield, CA",2022,363235
5015,"Bakersfield, CA",2023,363290
5399,"Bakersfield, CA",2024,363315
24,"Baltimore-Columbia-Towson, MD",2010,1319249
408,"Baltimore-Columbia-Towson, MD",2011,1341795
792,"Baltimore-Columbia-Towson, MD",2012,1358294
1176,"Baltimore-Columbia-Towson, MD",2013,1363019
1560,"Baltimore-Columbia-Towson, MD",2014,1380716
1944,"Baltimore-Columbia-Towson, MD",2015,1406290
2328,"Baltimore-Columbia-Towson, MD",2016,1417791
2712,"Baltimore-Columbia-Towson, MD",2017,1434536
3096,"Baltimore-Columbia-Towson, MD",2018,1452951
3480,"Baltimore-Columbia-Towson, MD",2019,1479040
3864,"Baltimore-Columbia-Towson, MD",2020,1496138
4248,"Baltimore-Columbia-Towson, MD",2021,1513183
4632,"Baltimore-Columbia-Towson, MD",2022,1530212
5016,"Baltimore-Columbia-Towson, MD",2023,1547225
5400,"Baltimore-Columbia-Towson, MD",2024,1564222
25,"Bangor, ME",2010,66526
409,"Bangor, ME",2011,68020
793,"Bangor, ME",2012,68333
1177,"Bangor, ME",2013,69081
1561,"Bangor, ME",2014,68526
1945,"Bangor, ME",2015,68051
2329,"Bangor, ME",2016,68903
2713,"Bangor, ME",2017,68587
3097,"Bangor, ME",2018,68678
3481,"Bangor, ME",2019,70035
3865,"Bangor, ME",2020,70352
4249,"Bangor, ME",2021,70590
4633,"Bangor, ME",2022,70821
5017,"Bangor, ME",2023,71051
5401,"Bangor, ME",2024,71282
26,"Barnstable Town, MA",2010,104810
410,"Barnstable Town, MA",2011,105106
794,"Barnstable Town, MA",2012,105341
1178,"Barnstable Town, MA",2013,105541
1562,"Barnstable Town, MA",2014,110739
1946,"Barnstable Town, MA",2015,110161
2330,"Barnstable Town, MA",2016,112604
2714,"Barnstable Town, MA",2017,114909
3098,"Barnstable Town, MA",2018,117670
3482,"Barnstable Town, MA",2019,118249
3866,"Barnstable Town, MA",2020,119915
4250,"Barnstable Town, MA",2021,121553
4634,"Barnstable Town, MA",2022,123192
5018,"Barnstable Town, MA",2023,124831
5402,"Barnstable Town, MA",2024,126470
27,"Baton Rouge, LA",2010,358135
411,"Baton Rouge, LA",2011,359655
795,"Baton Rouge, LA",2012,369045
1179,"Baton Rouge, LA",2013,378735
1563,"Baton Rouge, LA",2014,394004
1947,"Baton Rouge, LA",2015,396881
2331,"Baton Rouge, LA",2016,391726
2715,"Baton Rouge, LA",2017,400208
3099,"Baton Rouge, LA",2018,403356
3483,"Baton Rouge, LA",2019,399191
3867,"Baton Rouge, LA",2020,400473
4251,"Baton Rouge, LA",2021,401261
4635,"Baton Rouge, LA",2022,401866
5019,"Baton Rouge, LA",2023,402324
5403,"Baton Rouge, LA",2024,402671
28,"Battle Creek, MI",2010,56657
412,"Battle Creek, MI",2011,56952
796,"Battle Creek, MI",2012,58106
1180,"Battle Creek, MI",2013,58414
1564,"Battle Creek, MI",2014,60915
1948,"Battle Creek, MI",2015,61286
2332,"Battle Creek, MI",2016,60920
2716,"Battle Creek, MI",2017,60034
3100,"Battle Creek, MI",2018,60381
3484,"Battle Creek, MI",2019,60200
3868,"Battle Creek, MI",2020,60244
4252,"Battle Creek, MI",2021,60264
4636,"Battle Creek, MI",2022,60279
5020,"Battle Creek, MI",2023,60290
5404,"Battle Creek, MI",2024,60297
29,"Bay City, MI",2010,48365
413,"Bay City, MI",2011,48505
797,"Bay City, MI",2012,48443
1181,"Bay City, MI",2013,48670
1565,"Bay City, MI",2014,49530
1949,"Bay City, MI",2015,49215
2333,"Bay City, MI",2016,48443
2717,"Bay City, MI",2017,47641
3101,"Bay City, MI",2018,47592
3485,"Bay City, MI",2019,47373
3869,"Bay City, MI",2020,47366
4253,"Bay City, MI",2021,47369
4637,"Bay City, MI",2022,47369
5021,"Bay City, MI",2023,47369
5405,"Bay City, MI",2024,47369
30,"Beaumont-Port Arthur, TX",2010,163870
414,"Beaumont-Port Arthur, TX",2011,167596
798,"Beaumont-Port Arthur, TX",2012,162302
1182,"Beaumont-Port Arthur, TX",2013,161790
1566,"Beaumont-Port Arthur, TX",2014,166703
1950,"Beaumont-Port Arthur, TX",2015,163122
2334,"Beaumont-Port Arthur, TX",2016,161960
2718,"Beaumont-Port Arthur, TX",2017,162088
3102,"Beaumont-Port Arthur, TX",2018,163509
3486,"Beaumont-Port Arthur, TX",2019,164511
3870,"Beaumont-Port Arthur, TX",2020,164473
4254,"Beaumont-Port Arthur, TX",2021,164422
4638,"Beaumont-Port Arthur, TX",2022,164423
5022,"Beaumont-Port Arthur, TX",2023,164425
5406,"Beaumont-Port Arthur, TX",2024,164425
31,"Beckley, WV",2010,45065
415,"Beckley, WV",2011,46760
799,"Beckley, WV",2012,45254
1183,"Beckley, WV",2013,43812
1567,"Beckley, WV",2014,42964
1951,"Beckley, WV",2015,42075
2335,"Beckley, WV",2016,41806
2719,"Beckley, WV",2017,42431
3103,"Beckley, WV",2018,43329
3487,"Beckley, WV",2019,44098
3871,"Beckley, WV",2020,44084
4255,"Beckley, WV",2021,43762
4639,"Beckley, WV",2022,43472
5023,"Beckley, WV",2023,43336
5407,"Beckley, WV",2024,43328
32,"Bellingham, WA",2010,94194
416,"Bellingham, WA",2011,93953
800,"Bellingham, WA",2012,95947
1184,"Bellingham, WA",2013,95385
1568,"Bellingham, WA",2014,96715
1952,"Bellingham, WA",2015,99977
2336,"Bellingham, WA",2016,102926
2720,"Bellingham, WA",2017,105822
3104,"Bellingham, WA",2018,109090
3488,"Bellingham, WA",2019,111560
3872,"Bellingham, WA",2020,113695
4256,"Bellingham, WA",2021,115848
4640,"Bellingham, WA",2022,117999
5024,"Bellingham, WA",2023,120150
5408,"Bellingham, WA",2024,122301
33,"Bend, OR",2010,70183
417,"Bend, OR",2011,69862
801,"Bend, OR",2012,69036
1185,"Bend, OR",2013,70958
1569,"Bend, OR",2014,75854
1953,"Bend, OR",2015,81232
2337,"Bend, OR",2016,86524
2721,"Bend, OR",2017,89314
3105,"Bend, OR",2018,91084
3489,"Bend, OR",2019,92333
3873,"Bend, OR",2020,95164
4257,"Bend, OR",2021,97866
4641,"Bend, OR",2022,100579
5025,"Bend, OR",2023,103291
5409,"Bend, OR",2024,106003
34,"Billings, MT",2010,75664
418,"Billings, MT",2011,78702
802,"Billings, MT",2012,80967
1186,"Billings, MT",2013,81117
1570,"Billings, MT",2014,82223
1954,"Billings, MT",2015,84027
2338,"Billings, MT",2016,83585
2722,"Billings, MT",2017,84138
3106,"Billings, MT",2018,84681
3490,"Billings, MT",2019,84211
3874,"Billings, MT",2020,84342
4258,"Billings, MT",2021,84483
4642,"Billings, MT",2022,84599
5026,"Billings, MT",2023,84691
5410,"Billings, MT",2024,84765
35,"Binghamton, NY",2010,110820
419,"Binghamton, NY",2011,109076
803,"Binghamton, NY",2012,108285
1187,"Binghamton, NY",2013,104881
1571,"Binghamton, NY",2014,102788
1955,"Binghamton, NY",2015,103453
2339,"Binghamton, NY",2016,101527
2723,"Binghamton, NY",2017,99815
3107,"Binghamton, NY",2018,101371
3491,"Binghamton, NY",2019,100632
3875,"Binghamton, NY",2020,99644
4259,"Binghamton, NY",2021,98697
4643,"Binghamton, NY",2022,97787
5027,"Binghamton, NY",2023,96914
5411,"Binghamton, NY",2024,96074
36,"Birmingham-Hoover, AL",2010,493228
420,"Birmingham-Hoover, AL",2011,499882
804,"Birmingham-Hoover, AL",2012,505394
1188,"Birmingham-Hoover, AL",2013,506968
1572,"Birmingham-Hoover, AL",2014,504953
1956,"Birmingham-Hoover, AL",2015,508746
2340,"Birmingham-Hoover, AL",2016,512572
2724,"Birmingham-Hoover, AL",2017,524242
3108,"Birmingham-Hoover, AL",2018,538663
3492,"Birmingham-Hoover, AL",2019,547256
3876,"Birmingham-Hoover, AL",2020,553095
4260,"Birmingham-Hoover, AL",2021,558926
4644,"Birmingham-Hoover, AL",2022,564755
5028,"Birmingham-Hoover, AL",2023,570583
5412,"Birmingham-Hoover, AL",2024,576408
37,"Bismarck, ND",2010,61745
421,"Bismarck, ND",2011,61455
805,"Bismarck, ND",2012,62329
1189,"Bismarck, ND",2013,62604
1573,"Bismarck, ND",2014,63209
1957,"Bismarck, ND",2015,66077
2341,"Bismarck, ND",2016,67054
2725,"Bismarck, ND",2017,65321
3109,"Bismarck, ND",2018,64583
3493,"Bismarck, ND",2019,65078
3877,"Bismarck, ND",2020,65201
4261,"Bismarck, ND",2021,65311
4645,"Bismarck, ND",2022,65399
5029,"Bismarck, ND",2023,65470
5413,"Bismarck, ND",2024,65528
38,"Blacksburg-Christiansburg, VA ",2010,83465
