,MSA,year,value
4050,"Longview, WA",2020,0.445866691
4434,"Longview, WA",2021,0.441101395
4818,"Longview, WA",2022,0.445842165
5202,"Longview, WA",2023,0.441125795
5586,"Longview, WA",2024,0.44581789
211,"Los Angeles-Long Beach-Anaheim, CA",2010,0.504772045
595,"Los Angeles-Long Beach-Anaheim, CA",2011,0.501850763
979,"Los Angeles-Long Beach-Anaheim, CA",2012,0.501333275
1363,"Los Angeles-Long Beach-Anaheim, CA",2013,0.498454888
1747,"Los Angeles-Long Beach-Anaheim, CA",2014,0.498820463
2131,"Los Angeles-Long Beach-Anaheim, CA",2015,0.495986459
2515,"Los Angeles-Long Beach-Anaheim, CA",2016,0.50033412
2899,"Los Angeles-Long Beach-Anaheim, CA",2017,0.503490134
3283,"Los Angeles-Long Beach-Anaheim, CA",2018,0.507802298
3667,"Los Angeles-Long Beach-Anaheim, CA",2019,0.513766876
4051,"Los Angeles-Long Beach-Anaheim, CA",2020,0.516992816
4435,"Los Angeles-Long Beach-Anaheim, CA",2021,0.519190654
4819,"Los Angeles-Long Beach-Anaheim, CA",2022,0.520688045
5203,"Los Angeles-Long Beach-Anaheim, CA",2023,0.521708219
5587,"Los Angeles-Long Beach-Anaheim, CA",2024,0.522403266
212,"Louisville-Jefferson County, KY-IN",2010,0.521985133
596,"Louisville-Jefferson County, KY-IN",2011,0.515263613
980,"Louisville-Jefferson County, KY-IN",2012,0.522392953
1364,"Louisville-Jefferson County, KY-IN",2013,0.509798097
1748,"Louisville-Jefferson County, KY-IN",2014,0.502797425
2132,"Louisville-Jefferson County, KY-IN",2015,0.512600794
2516,"Louisville-Jefferson County, KY-IN",2016,0.523306122
2900,"Louisville-Jefferson County, KY-IN",2017,0.526185877
3284,"Louisville-Jefferson County, KY-IN",2018,0.532867468
3668,"Louisville-Jefferson County, KY-IN",2019,0.533337075
4052,"Louisville-Jefferson County, KY-IN",2020,0.533337083
4436,"Louisville-Jefferson County, KY-IN",2021,0.533337083
4820,"Louisville-Jefferson County, KY-IN",2022,0.533337083
5204,"Louisville-Jefferson County, KY-IN",2023,0.533337083
5588,"Louisville-Jefferson County, KY-IN",2024,0.533337083
213,"Lubbock, TX",2010,0.517980023
597,"Lubbock, TX",2011,0.515385761
981,"Lubbock, TX",2012,0.510236977
1365,"Lubbock, TX",2013,0.507625337
1749,"Lubbock, TX",2014,0.497647489
2133,"Lubbock, TX",2015,0.503546763
2517,"Lubbock, TX",2016,0.509691504
2901,"Lubbock, TX",2017,0.508464367
3285,"Lubbock, TX",2018,0.50579973
3669,"Lubbock, TX",2019,0.507781057
4053,"Lubbock, TX",2020,0.508033953
4437,"Lubbock, TX",2021,0.50803881
4821,"Lubbock, TX",2022,0.508038903
5205,"Lubbock, TX",2023,0.508038905
5589,"Lubbock, TX",2024,0.508038905
214,"Lynchburg, VA ",2010,0.497669675
598,"Lynchburg, VA ",2011,0.491518156
982,"Lynchburg, VA ",2012,0.481970867
1366,"Lynchburg, VA ",2013,0.478371075
1750,"Lynchburg, VA ",2014,0.472570585
2134,"Lynchburg, VA ",2015,0.464052388
2518,"Lynchburg, VA ",2016,0.461907522
2902,"Lynchburg, VA ",2017,0.464251202
3286,"Lynchburg, VA ",2018,0.466706987
3670,"Lynchburg, VA ",2019,0.466630749
4054,"Lynchburg, VA ",2020,0.466298159
4438,"Lynchburg, VA ",2021,0.466109656
4822,"Lynchburg, VA ",2022,0.466002819
5206,"Lynchburg, VA ",2023,0.465942266
5590,"Lynchburg, VA ",2024,0.465907947
215,"Macon-Bibb County, GA",2010,0.458619546
599,"Macon-Bibb County, GA",2011,0.464197467
983,"Macon-Bibb County, GA",2012,0.461883524
1367,"Macon-Bibb County, GA",2013,0.452386204
1751,"Macon-Bibb County, GA",2014,0.447511511
2135,"Macon-Bibb County, GA",2015,0.446223808
2519,"Macon-Bibb County, GA",2016,0.458175502
2903,"Macon-Bibb County, GA",2017,0.45848418
3287,"Macon-Bibb County, GA",2018,0.45289511
3671,"Macon-Bibb County, GA",2019,0.448746935
4055,"Macon-Bibb County, GA",2020,0.45020713
4439,"Macon-Bibb County, GA",2021,0.45084583
4823,"Macon-Bibb County, GA",2022,0.451125203
5207,"Macon-Bibb County, GA",2023,0.451247403
5591,"Macon-Bibb County, GA",2024,0.451300855
216,"Madera, CA",2010,0.407627197
600,"Madera, CA",2011,0.419759354
984,"Madera, CA",2012,0.414856758
1368,"Madera, CA",2013,0.401796921
1752,"Madera, CA",2014,0.386429986
2136,"Madera, CA",2015,0.388016357
2520,"Madera, CA",2016,0.392215958
2904,"Madera, CA",2017,0.388623305
3288,"Madera, CA",2018,0.39434097
3672,"Madera, CA",2019,0.393848481
4056,"Madera, CA",2020,0.394028791
4440,"Madera, CA",2021,0.394115553
4824,"Madera, CA",2022,0.394157302
5208,"Madera, CA",2023,0.394177391
5592,"Madera, CA",2024,0.394187058
217,"Madison, WI",2010,0.593963322
601,"Madison, WI",2011,0.592216701
985,"Madison, WI",2012,0.590167479
1369,"Madison, WI",2013,0.587858329
1753,"Madison, WI",2014,0.588606326
2137,"Madison, WI",2015,0.595659468
2521,"Madison, WI",2016,0.59285798
2905,"Madison, WI",2017,0.58761694
3289,"Madison, WI",2018,0.583102373
3673,"Madison, WI",2019,0.586874027
4057,"Madison, WI",2020,0.58721492
4441,"Madison, WI",2021,0.587400144
4825,"Madison, WI",2022,0.587500785
5209,"Madison, WI",2023,0.587555469
5593,"Madison, WI",2024,0.587585181
218,"Manchester-Nashua, NH",2010,0.281674583
602,"Manchester-Nashua, NH",2011,0.281110499
986,"Manchester-Nashua, NH",2012,0.279650496
1370,"Manchester-Nashua, NH",2013,0.281940185
1754,"Manchester-Nashua, NH",2014,0.28368056
2138,"Manchester-Nashua, NH",2015,0.284956661
2522,"Manchester-Nashua, NH",2016,0.285535077
2906,"Manchester-Nashua, NH",2017,0.288508824
3290,"Manchester-Nashua, NH",2018,0.294665123
3674,"Manchester-Nashua, NH",2019,0.296603321
4058,"Manchester-Nashua, NH",2020,0.296417602
4442,"Manchester-Nashua, NH",2021,0.29635283
4826,"Manchester-Nashua, NH",2022,0.29633024
5210,"Manchester-Nashua, NH",2023,0.296322362
5594,"Manchester-Nashua, NH",2024,0.296319614
219,"Manhattan, KS",2010,0.370227434
603,"Manhattan, KS",2011,0.354213513
987,"Manhattan, KS",2012,0.353217504
1371,"Manhattan, KS",2013,0.361527287
1755,"Manhattan, KS",2014,0.364935687
2139,"Manhattan, KS",2015,0.350393097
2523,"Manhattan, KS",2016,0.355985075
2907,"Manhattan, KS",2017,0.361647186
3291,"Manhattan, KS",2018,0.366512779
3675,"Manhattan, KS",2019,0.369290402
4059,"Manhattan, KS",2020,0.363259829
4443,"Manhattan, KS",2021,0.36219916
4827,"Manhattan, KS",2022,0.362012607
5211,"Manhattan, KS",2023,0.361979796
5595,"Manhattan, KS",2024,0.361974025
220,"Mankato, MN",2010,0.595638346
604,"Mankato, MN",2011,0.589725148
988,"Mankato, MN",2012,0.593975141
1372,"Mankato, MN",2013,0.600912831
1756,"Mankato, MN",2014,0.595408939
2140,"Mankato, MN",2015,0.613635218
2524,"Mankato, MN",2016,0.605176118
2908,"Mankato, MN",2017,0.605241265
3292,"Mankato, MN",2018,0.611102907
3676,"Mankato, MN",2019,0.616774751
4060,"Mankato, MN",2020,0.614369186
4444,"Mankato, MN",2021,0.615773819
4828,"Mankato, MN",2022,0.61495364
5212,"Mankato, MN",2023,0.61543255
5596,"Mankato, MN",2024,0.61515291
221,"Mansfield, OH",2010,0.472334531
605,"Mansfield, OH",2011,0.465511921
989,"Mansfield, OH",2012,0.446429591
1373,"Mansfield, OH",2013,0.443579639
1757,"Mansfield, OH",2014,0.439634751
2141,"Mansfield, OH",2015,0.437471238
2525,"Mansfield, OH",2016,0.436004025
2909,"Mansfield, OH",2017,0.43788923
3293,"Mansfield, OH",2018,0.4365593
3677,"Mansfield, OH",2019,0.42892517
4061,"Mansfield, OH",2020,0.425829781
4445,"Mansfield, OH",2021,0.423225649
4829,"Mansfield, OH",2022,0.421034839
5213,"Mansfield, OH",2023,0.419191749
5597,"Mansfield, OH",2024,0.417641189
222,"McAllen-Edinburg-Mission, TX",2010,0.418375689
606,"McAllen-Edinburg-Mission, TX",2011,0.415048327
990,"McAllen-Edinburg-Mission, TX",2012,0.412520072
1374,"McAllen-Edinburg-Mission, TX",2013,0.410607377
1758,"McAllen-Edinburg-Mission, TX",2014,0.400376468
2142,"McAllen-Edinburg-Mission, TX",2015,0.398109012
2526,"McAllen-Edinburg-Mission, TX",2016,0.405100358
2910,"McAllen-Edinburg-Mission, TX",2017,0.406999599
3294,"McAllen-Edinburg-Mission, TX",2018,0.408809947
3678,"McAllen-Edinburg-Mission, TX",2019,0.415573951
4062,"McAllen-Edinburg-Mission, TX",2020,0.419249162
4446,"McAllen-Edinburg-Mission, TX",2021,0.419055602
4830,"McAllen-Edinburg-Mission, TX",2022,0.419065796
5214,"McAllen-Edinburg-Mission, TX",2023,0.419065259
5598,"McAllen-Edinburg-Mission, TX",2024,0.419065287
223,"Medford, OR",2010,0.502697439
607,"Medford, OR",2011,0.488339267
991,"Medford, OR",2012,0.470590521
1375,"Medford, OR",2013,0.461040936
1759,"Medford, OR",2014,0.464881041
2143,"Medford, OR",2015,0.4698325
2527,"Medford, OR",2016,0.47525727
2911,"Medford, OR",2017,0.477106844
3295,"Medford, OR",2018,0.472943471
3679,"Medford, OR",2019,0.463443225
4063,"Medford, OR",2020,0.453786805
4447,"Medford, OR",2021,0.447279452
4831,"Medford, OR",2022,0.44289422
5215,"Medford, OR",2023,0.439939062
5599,"Medford, OR",2024,0.437947613
224,"Memphis, TN-MS-AR",2010,0.487323234
608,"Memphis, TN-MS-AR",2011,0.485026905
992,"Memphis, TN-MS-AR",2012,0.478497006
1376,"Memphis, TN-MS-AR",2013,0.460403539
1760,"Memphis, TN-MS-AR",2014,0.459407004
2144,"Memphis, TN-MS-AR",2015,0.4652627
2528,"Memphis, TN-MS-AR",2016,0.467727233
2912,"Memphis, TN-MS-AR",2017,0.471241956
3296,"Memphis, TN-MS-AR",2018,0.478059914
3680,"Memphis, TN-MS-AR",2019,0.481044096
4064,"Memphis, TN-MS-AR",2020,0.481029164
4448,"Memphis, TN-MS-AR",2021,0.481029223
4832,"Memphis, TN-MS-AR",2022,0.481029223
5216,"Memphis, TN-MS-AR",2023,0.481029223
5600,"Memphis, TN-MS-AR",2024,0.481029223
225,"Merced, CA",2010,0.443722952
609,"Merced, CA",2011,0.444239617
993,"Merced, CA",2012,0.436134122
1377,"Merced, CA",2013,0.428888736
1761,"Merced, CA",2014,0.428320204
2145,"Merced, CA",2015,0.422184094
2529,"Merced, CA",2016,0.422119509
2913,"Merced, CA",2017,0.421548086
3297,"Merced, CA",2018,0.419301772
3681,"Merced, CA",2019,0.413940507
4065,"Merced, CA",2020,0.41110334
4449,"Merced, CA",2021,0.408281736
4833,"Merced, CA",2022,0.40547561
5217,"Merced, CA",2023,0.402684878
5601,"Merced, CA",2024,0.399909455
226,"Miami-Fort Lauderdale-Pompano Beach, FL",2010,0.506824702
610,"Miami-Fort Lauderdale-Pompano Beach, FL",2011,0.509701459
994,"Miami-Fort Lauderdale-Pompano Beach, FL",2012,0.509719283
1378,"Miami-Fort Lauderdale-Pompano Beach, FL",2013,0.506440938
1762,"Miami-Fort Lauderdale-Pompano Beach, FL",2014,0.506783842
2146,"Miami-Fort Lauderdale-Pompano Beach, FL",2015,0.500854311
2530,"Miami-Fort Lauderdale-Pompano Beach, FL",2016,0.505569972
2914,"Miami-Fort Lauderdale-Pompano Beach, FL",2017,0.506878299
3298,"Miami-Fort Lauderdale-Pompano Beach, FL",2018,0.510750855
3682,"Miami-Fort Lauderdale-Pompano Beach, FL",2019,0.51416787
4066,"Miami-Fort Lauderdale-Pompano Beach, FL",2020,0.514199828
4450,"Miami-Fort Lauderdale-Pompano Beach, FL",2021,0.514174095
4834,"Miami-Fort Lauderdale-Pompano Beach, FL",2022,0.514194815
5218,"Miami-Fort Lauderdale-Pompano Beach, FL",2023,0.514178132
5602,"Miami-Fort Lauderdale-Pompano Beach, FL",2024,0.514191565
227,"Michigan City-La Porte, IN",2010,0.449079931
611,"Michigan City-La Porte, IN",2011,0.44953601
995,"Michigan City-La Porte, IN",2012,0.442347085
1379,"Michigan City-La Porte, IN",2013,0.434973031
1763,"Michigan City-La Porte, IN",2014,0.433830044
2147,"Michigan City-La Porte, IN",2015,0.436739297
2531,"Michigan City-La Porte, IN",2016,0.433234744
2915,"Michigan City-La Porte, IN",2017,0.429662606
3299,"Michigan City-La Porte, IN",2018,0.43716642
3683,"Michigan City-La Porte, IN",2019,0.433805329
4067,"Michigan City-La Porte, IN",2020,0.433805319
4451,"Michigan City-La Porte, IN",2021,0.433805319
4835,"Michigan City-La Porte, IN",2022,0.433805319
5219,"Michigan City-La Porte, IN",2023,0.433805319
5603,"Michigan City-La Porte, IN",2024,0.433805319
228,"Midland, MI",2010,0.488135229
612,"Midland, MI",2011,0.484052264
996,"Midland, MI",2012,0.484060152
1380,"Midland, MI",2013,0.484656489
1764,"Midland, MI",2014,0.497568629
2148,"Midland, MI",2015,0.492876097
2532,"Midland, MI",2016,0.48398504
2916,"Midland, MI",2017,0.479823319
3300,"Midland, MI",2018,0.486031506
3684,"Midland, MI",2019,0.478173553
4068,"Midland, MI",2020,0.482577993
4452,"Midland, MI",2021,0.484365738
4836,"Midland, MI",2022,0.485091377
5220,"Midland, MI",2023,0.485385911
5604,"Midland, MI",2024,0.485505461
229,"Midland, TX",2010,0.531107397
613,"Midland, TX",2011,0.558294512
997,"Midland, TX",2012,0.565287042
1381,"Midland, TX",2013,0.568401553
1765,"Midland, TX",2014,0.588505861
2149,"Midland, TX",2015,0.529855811
2533,"Midland, TX",2016,0.517425324
2917,"Midland, TX",2017,0.575777441
3301,"Midland, TX",2018,0.615132502
3685,"Midland, TX",2019,0.60673702
4069,"Midland, TX",2020,0.595031577
4453,"Midland, TX",2021,0.600449968
4837,"Midland, TX",2022,0.597941822
5221,"Midland, TX",2023,0.59910283
5605,"Midland, TX",2024,0.598565405
230,"Milwaukee-Waukesha, WI",2010,0.521978213
614,"Milwaukee-Waukesha, WI",2011,0.519133463
998,"Milwaukee-Waukesha, WI",2012,0.520379672
1382,"Milwaukee-Waukesha, WI",2013,0.521378327
1766,"Milwaukee-Waukesha, WI",2014,0.521601877
2150,"Milwaukee-Waukesha, WI",2015,0.521937258
2534,"Milwaukee-Waukesha, WI",2016,0.520512004
2918,"Milwaukee-Waukesha, WI",2017,0.521165567
3302,"Milwaukee-Waukesha, WI",2018,0.515405068
3686,"Milwaukee-Waukesha, WI",2019,0.514905925
4070,"Milwaukee-Waukesha, WI",2020,0.514869744
4454,"Milwaukee-Waukesha, WI",2021,0.514879808
4838,"Milwaukee-Waukesha, WI",2022,0.514877009
5222,"Milwaukee-Waukesha, WI",2023,0.514877787
5606,"Milwaukee-Waukesha, WI",2024,0.514877571
231,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,0.55946769
615,"Minneapolis-St. Paul-Bloomington, MN-WI",2011,0.557479238
999,"Minneapolis-St. Paul-Bloomington, MN-WI",2012,0.555072708
1383,"Minneapolis-St. Paul-Bloomington, MN-WI",2013,0.552767946
1767,"Minneapolis-St. Paul-Bloomington, MN-WI",2014,0.5506258
2151,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,0.551685804
2535,"Minneapolis-St. Paul-Bloomington, MN-WI",2016,0.555161795
2919,"Minneapolis-St. Paul-Bloomington, MN-WI",2017,0.555505651
3303,"Minneapolis-St. Paul-Bloomington, MN-WI",2018,0.558219653
3687,"Minneapolis-St. Paul-Bloomington, MN-WI",2019,0.559850529
4071,"Minneapolis-St. Paul-Bloomington, MN-WI",2020,0.560509635
4455,"Minneapolis-St. Paul-Bloomington, MN-WI",2021,0.560769046
4839,"Minneapolis-St. Paul-Bloomington, MN-WI",2022,0.560871145
5223,"Minneapolis-St. Paul-Bloomington, MN-WI",2023,0.560911329
5607,"Minneapolis-St. Paul-Bloomington, MN-WI",2024,0.560927145
232,"Missoula, MT",2010,0.529063553
616,"Missoula, MT",2011,0.533266815
1000,"Missoula, MT",2012,0.530060698
1384,"Missoula, MT",2013,0.525344057
1768,"Missoula, MT",2014,0.526023705
2152,"Missoula, MT",2015,0.53268432
2536,"Missoula, MT",2016,0.5352517
2920,"Missoula, MT",2017,0.534531629
3304,"Missoula, MT",2018,0.533589009
3688,"Missoula, MT",2019,0.532299331
4072,"Missoula, MT",2020,0.531699938
4456,"Missoula, MT",2021,0.531630981
4840,"Missoula, MT",2022,0.531623049
5224,"Missoula, MT",2023,0.531622136
5608,"Missoula, MT",2024,0.531622031
233,"Mobile, AL",2010,0.449852764
617,"Mobile, AL",2011,0.442750504
1001,"Mobile, AL",2012,0.436059328
1385,"Mobile, AL",2013,0.431749127
1769,"Mobile, AL",2014,0.425588782
2153,"Mobile, AL",2015,0.436036671
2537,"Mobile, AL",2016,0.436195159
2921,"Mobile, AL",2017,0.435569842
3305,"Mobile, AL",2018,0.445443982
3689,"Mobile, AL",2019,0.4404916
4073,"Mobile, AL",2020,0.440548696
4457,"Mobile, AL",2021,0.440593996
4841,"Mobile, AL",2022,0.440629936
5225,"Mobile, AL",2023,0.440658451
5609,"Mobile, AL",2024,0.440681074
234,"Modesto, CA",2010,0.468128391
618,"Modesto, CA",2011,0.466844424
1002,"Modesto, CA",2012,0.45939849
1386,"Modesto, CA",2013,0.452080519
1770,"Modesto, CA",2014,0.449294054
2154,"Modesto, CA",2015,0.448329085
2538,"Modesto, CA",2016,0.443252265
2922,"Modesto, CA",2017,0.439556687
3306,"Modesto, CA",2018,0.438132838
3690,"Modesto, CA",2019,0.440413322
4074,"Modesto, CA",2020,0.442600952
4458,"Modesto, CA",2021,0.443314621
4842,"Modesto, CA",2022,0.443547437
5226,"Modesto, CA",2023,0.443623386
5610,"Modesto, CA",2024,0.443648163
235,"Monroe, LA",2010,0.385337731
619,"Monroe, LA",2011,0.381329129
1003,"Monroe, LA",2012,0.392315904
1387,"Monroe, LA",2013,0.387522268
1771,"Monroe, LA",2014,0.399275186
2155,"Monroe, LA",2015,0.391650621
2539,"Monroe, LA",2016,0.387801421
2923,"Monroe, LA",2017,0.391718246
3307,"Monroe, LA",2018,0.392756434
3691,"Monroe, LA",2019,0.395638692
4075,"Monroe, LA",2020,0.394321808
4459,"Monroe, LA",2021,0.395055086
4843,"Monroe, LA",2022,0.394646776
5227,"Monroe, LA",2023,0.394874135
5611,"Monroe, LA",2024,0.394747535
236,"Monroe, MI",2010,0.488350358
620,"Monroe, MI",2011,0.482758621
1004,"Monroe, MI",2012,0.492427257
1388,"Monroe, MI",2013,0.492903243
1772,"Monroe, MI",2014,0.506997137
2156,"Monroe, MI",2015,0.510039972
2540,"Monroe, MI",2016,0.505520954
2924,"Monroe, MI",2017,0.501823364
3308,"Monroe, MI",2018,0.504747826
3692,"Monroe, MI",2019,0.499674419
4076,"Monroe, MI",2020,0.500530557
4460,"Monroe, MI",2021,0.500052053
4844,"Monroe, MI",2022,0.500319494
5228,"Monroe, MI",2023,0.500170018
5612,"Monroe, MI",2024,0.500253562
237,"Montgomery, AL",2010,0.471058517
621,"Montgomery, AL",2011,0.462464286
1005,"Montgomery, AL",2012,0.462856655
1389,"Montgomery, AL",2013,0.459784985
1773,"Montgomery, AL",2014,0.452765372
2157,"Montgomery, AL",2015,0.46099929
2541,"Montgomery, AL",2016,0.465141161
2925,"Montgomery, AL",2017,0.460956667
3309,"Montgomery, AL",2018,0.466425573
3693,"Montgomery, AL",2019,0.463202872
4077,"Montgomery, AL",2020,0.463897949
4461,"Montgomery, AL",2021,0.463834218
4845,"Montgomery, AL",2022,0.463840062
5229,"Montgomery, AL",2023,0.463839526
5613,"Montgomery, AL",2024,0.463839575
238,"Morgantown, WV",2010,0.480062621
622,"Morgantown, WV",2011,0.479815795
1006,"Morgantown, WV",2012,0.480725153
1390,"Morgantown, WV",2013,0.473820873
1774,"Morgantown, WV",2014,0.46636001
2158,"Morgantown, WV",2015,0.470961501
2542,"Morgantown, WV",2016,0.475011298
2926,"Morgantown, WV",2017,0.491347201
3310,"Morgantown, WV",2018,0.495194104
3694,"Morgantown, WV",2019,0.510622537
4078,"Morgantown, WV",2020,0.518299915
4462,"Morgantown, WV",2021,0.524007615
4846,"Morgantown, WV",2022,0.52825097
5230,"Morgantown, WV",2023,0.531405666
5614,"Morgantown, WV",2024,0.533751006
239,"Morristown, TN",2010,0.382934755
623,"Morristown, TN",2011,0.377100901
1007,"Morristown, TN",2012,0.369981053
1391,"Morristown, TN",2013,0.355964154
1775,"Morristown, TN",2014,0.353782181
2159,"Morristown, TN",2015,0.354049938
2543,"Morristown, TN",2016,0.360367056
2927,"Morristown, TN",2017,0.364611279
3311,"Morristown, TN",2018,0.367821524
3695,"Morristown, TN",2019,0.376058676
4079,"Morristown, TN",2020,0.381281104
4463,"Morristown, TN",2021,0.384380349
4847,"Morristown, TN",2022,0.386219593
5231,"Morristown, TN",2023,0.387311092
5615,"Morristown, TN",2024,0.38795884
240,"Mount Vernon-Anacortes, WA",2010,0.49472397
624,"Mount Vernon-Anacortes, WA",2011,0.48361088
1008,"Mount Vernon-Anacortes, WA",2012,0.481607965
1392,"Mount Vernon-Anacortes, WA",2013,0.475193438
1776,"Mount Vernon-Anacortes, WA",2014,0.472025407
2160,"Mount Vernon-Anacortes, WA",2015,0.470092712
2544,"Mount Vernon-Anacortes, WA",2016,0.475627614
2928,"Mount Vernon-Anacortes, WA",2017,0.471921182
3312,"Mount Vernon-Anacortes, WA",2018,0.485704228
3696,"Mount Vernon-Anacortes, WA",2019,0.495692891
4080,"Mount Vernon-Anacortes, WA",2020,0.500598426
4464,"Mount Vernon-Anacortes, WA",2021,0.50398644
4848,"Mount Vernon-Anacortes, WA",2022,0.506326377
5232,"Mount Vernon-Anacortes, WA",2023,0.507942458
5616,"Mount Vernon-Anacortes, WA",2024,0.509058606
241,"Muncie, IN",2010,0.461921557
625,"Muncie, IN",2011,0.471709315
1009,"Muncie, IN",2012,0.477975168
1393,"Muncie, IN",2013,0.460699643
1777,"Muncie, IN",2014,0.461450634
2161,"Muncie, IN",2015,0.477329463
2545,"Muncie, IN",2016,0.47530197
2929,"Muncie, IN",2017,0.466254794
3313,"Muncie, IN",2018,0.479548895
3697,"Muncie, IN",2019,0.474411881
4081,"Muncie, IN",2020,0.47139265
4465,"Muncie, IN",2021,0.471416838
4849,"Muncie, IN",2022,0.471416645
5233,"Muncie, IN",2023,0.471416646
5617,"Muncie, IN",2024,0.471416646
242,"Muskegon, MI",2010,0.439815488
626,"Muskegon, MI",2011,0.440573795
1010,"Muskegon, MI",2012,0.443455827
1394,"Muskegon, MI",2013,0.439889013
1778,"Muskegon, MI",2014,0.445835801
2162,"Muskegon, MI",2015,0.442611353
2546,"Muskegon, MI",2016,0.44307758
2930,"Muskegon, MI",2017,0.444493075
3314,"Muskegon, MI",2018,0.445227219
3698,"Muskegon, MI",2019,0.443191639
4082,"Muskegon, MI",2020,0.44468967
4466,"Muskegon, MI",2021,0.443808503
4850,"Muskegon, MI",2022,0.44432682
5234,"Muskegon, MI",2023,0.444021938
5618,"Muskegon, MI",2024,0.444201274
243,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2010,0.450427258
627,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2011,0.444670038
1011,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2012,0.439151892
1395,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2013,0.424109189
1779,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2014,0.422477257
2163,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2015,0.41638644
2547,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2016,0.4108938
2931,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2017,0.40540523
3315,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2018,0.401800472
3699,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2019,0.398759511
4083,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2020,0.395593985
4467,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2021,0.392719065
4851,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2022,0.390108072
5235,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2023,0.387736777
5619,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2024,0.385583175
244,"Napa, CA",2010,0.496800942
628,"Napa, CA",2011,0.502589131
1012,"Napa, CA",2012,0.503031659
1396,"Napa, CA",2013,0.50380427
1780,"Napa, CA",2014,0.504633026
2164,"Napa, CA",2015,0.504713833
2548,"Napa, CA",2016,0.501689861
2932,"Napa, CA",2017,0.505411859
3316,"Napa, CA",2018,0.511675997
3700,"Napa, CA",2019,0.522265943
4084,"Napa, CA",2020,0.528908043
4468,"Napa, CA",2021,0.53180449
4852,"Napa, CA",2022,0.533067554
5236,"Napa, CA",2023,0.533618344
5620,"Napa, CA",2024,0.533858529
245,"Naples-Marco Island, FL",2010,0.462903891
629,"Naples-Marco Island, FL",2011,0.463762365
1013,"Naples-Marco Island, FL",2012,0.469995455
1397,"Naples-Marco Island, FL",2013,0.468206745
1781,"Naples-Marco Island, FL",2014,0.468792751
2165,"Naples-Marco Island, FL",2015,0.472518614
2549,"Naples-Marco Island, FL",2016,0.475401223
2933,"Naples-Marco Island, FL",2017,0.474930101
3317,"Naples-Marco Island, FL",2018,0.482613742
3701,"Naples-Marco Island, FL",2019,0.47968314
4085,"Naples-Marco Island, FL",2020,0.479856694
4469,"Naples-Marco Island, FL",2021,0.479978261
4853,"Naples-Marco Island, FL",2022,0.480063413
5237,"Naples-Marco Island, FL",2023,0.480123059
5621,"Naples-Marco Island, FL",2024,0.480164838
246,"Nashville-Davidson-Murfreesboro-Franklin, TN",2010,0.539940793
630,"Nashville-Davidson-Murfreesboro-Franklin, TN",2011,0.538229143
1014,"Nashville-Davidson-Murfreesboro-Franklin, TN",2012,0.533320146
1398,"Nashville-Davidson-Murfreesboro-Franklin, TN",2013,0.516504209
1782,"Nashville-Davidson-Murfreesboro-Franklin, TN",2014,0.518809059
2166,"Nashville-Davidson-Murfreesboro-Franklin, TN",2015,0.522373884
2550,"Nashville-Davidson-Murfreesboro-Franklin, TN",2016,0.532334869
2934,"Nashville-Davidson-Murfreesboro-Franklin, TN",2017,0.543428567
3318,"Nashville-Davidson-Murfreesboro-Franklin, TN",2018,0.558712382
3702,"Nashville-Davidson-Murfreesboro-Franklin, TN",2019,0.569775792
4086,"Nashville-Davidson-Murfreesboro-Franklin, TN",2020,0.577203272
4470,"Nashville-Davidson-Murfreesboro-Franklin, TN",2021,0.582250331
4854,"Nashville-Davidson-Murfreesboro-Franklin, TN",2022,0.585679866
5238,"Nashville-Davidson-Murfreesboro-Franklin, TN",2023,0.588010275
5622,"Nashville-Davidson-Murfreesboro-Franklin, TN",2024,0.589593815
247,"New Bern, NC",2010,0.40410287
631,"New Bern, NC",2011,0.402200804
1015,"New Bern, NC",2012,0.401147895
1399,"New Bern, NC",2013,0.397123581
1783,"New Bern, NC",2014,0.394910789
2167,"New Bern, NC",2015,0.407430746
2551,"New Bern, NC",2016,0.411777413
2935,"New Bern, NC",2017,0.406686287
3319,"New Bern, NC",2018,0.4120192
3703,"New Bern, NC",2019,0.416352869
4087,"New Bern, NC",2020,0.4159882
4471,"New Bern, NC",2021,0.41611217
4855,"New Bern, NC",2022,0.416070026
5239,"New Bern, NC",2023,0.416084353
5623,"New Bern, NC",2024,0.416079483
248,"New Haven-Milford, CT",2010,0.376826736
