,MSA,year,value
3694,"Boston-Cambridge-Newton, MA-NH",2019,4873019
4078,"Boston-Cambridge-Newton, MA-NH",2020,4889780
4462,"Boston-Cambridge-Newton, MA-NH",2021,4904349
4846,"Boston-Cambridge-Newton, MA-NH",2022,4917027
5230,"Boston-Cambridge-Newton, MA-NH",2023,4928060
5614,"Boston-Cambridge-Newton, MA-NH",2024,4937660
191,"Boulder, CO ",2010,295037
575,"Boulder, CO ",2011,299957
959,"Boulder, CO ",2012,304570
1343,"Boulder, CO ",2013,309323
1727,"Boulder, CO ",2014,312233
2111,"Boulder, CO ",2015,318027
2495,"Boulder, CO ",2016,321250
2879,"Boulder, CO ",2017,322441
3263,"Boulder, CO ",2018,324636
3647,"Boulder, CO ",2019,326196
4031,"Boulder, CO ",2020,327864
4415,"Boulder, CO ",2021,329315
4799,"Boulder, CO ",2022,330578
5183,"Boulder, CO ",2023,331677
5567,"Boulder, CO ",2024,332634
239,"Bowling Green, KY",2010,159341
623,"Bowling Green, KY",2011,160985
1007,"Bowling Green, KY",2012,162450
1391,"Bowling Green, KY",2013,164653
1775,"Bowling Green, KY",2014,166630
2159,"Bowling Green, KY",2015,169507
2543,"Bowling Green, KY",2016,171902
2927,"Bowling Green, KY",2017,174981
3311,"Bowling Green, KY",2018,176864
3695,"Bowling Green, KY",2019,179240
4079,"Bowling Green, KY",2020,181514
4463,"Bowling Green, KY",2021,183790
4847,"Bowling Green, KY",2022,186066
5231,"Bowling Green, KY",2023,188343
5615,"Bowling Green, KY",2024,190619
26,"Bremerton-Silverdale-Port Orchard, WA",2010,251681
410,"Bremerton-Silverdale-Port Orchard, WA",2011,254297
794,"Bremerton-Silverdale-Port Orchard, WA",2012,254339
1178,"Bremerton-Silverdale-Port Orchard, WA",2013,252401
1562,"Bremerton-Silverdale-Port Orchard, WA",2014,253387
1946,"Bremerton-Silverdale-Port Orchard, WA",2015,259232
2330,"Bremerton-Silverdale-Port Orchard, WA",2016,263142
2714,"Bremerton-Silverdale-Port Orchard, WA",2017,266289
3098,"Bremerton-Silverdale-Port Orchard, WA",2018,269276
3482,"Bremerton-Silverdale-Port Orchard, WA",2019,271473
3866,"Bremerton-Silverdale-Port Orchard, WA",2020,271506
4250,"Bremerton-Silverdale-Port Orchard, WA",2021,271508
4634,"Bremerton-Silverdale-Port Orchard, WA",2022,271508
5018,"Bremerton-Silverdale-Port Orchard, WA",2023,271508
5402,"Bremerton-Silverdale-Port Orchard, WA",2024,271508
362,"Bridgeport-Stamford-Norwalk, CT",2010,919355
746,"Bridgeport-Stamford-Norwalk, CT",2011,928000
1130,"Bridgeport-Stamford-Norwalk, CT",2012,935099
1514,"Bridgeport-Stamford-Norwalk, CT",2013,939924
1898,"Bridgeport-Stamford-Norwalk, CT",2014,944196
2282,"Bridgeport-Stamford-Norwalk, CT",2015,944943
2666,"Bridgeport-Stamford-Norwalk, CT",2016,944347
3050,"Bridgeport-Stamford-Norwalk, CT",2017,943038
3434,"Bridgeport-Stamford-Norwalk, CT",2018,943971
3818,"Bridgeport-Stamford-Norwalk, CT",2019,943332
4202,"Bridgeport-Stamford-Norwalk, CT",2020,943410
4586,"Bridgeport-Stamford-Norwalk, CT",2021,943452
4970,"Bridgeport-Stamford-Norwalk, CT",2022,943476
5354,"Bridgeport-Stamford-Norwalk, CT",2023,943491
5738,"Bridgeport-Stamford-Norwalk, CT",2024,943499
335,"Brownsville-Harlingen, TX",2010,407630
719,"Brownsville-Harlingen, TX",2011,413201
1103,"Brownsville-Harlingen, TX",2012,415877
1487,"Brownsville-Harlingen, TX",2013,417357
1871,"Brownsville-Harlingen, TX",2014,419005
2255,"Brownsville-Harlingen, TX",2015,419450
2639,"Brownsville-Harlingen, TX",2016,421350
3023,"Brownsville-Harlingen, TX",2017,422227
3407,"Brownsville-Harlingen, TX",2018,422139
3791,"Brownsville-Harlingen, TX",2019,423163
4175,"Brownsville-Harlingen, TX",2020,423592
4559,"Brownsville-Harlingen, TX",2021,423930
4943,"Brownsville-Harlingen, TX",2022,424202
5327,"Brownsville-Harlingen, TX",2023,424421
5711,"Brownsville-Harlingen, TX",2024,424598
209,"Brunswick, GA",2010,112534
593,"Brunswick, GA",2011,112895
977,"Brunswick, GA",2012,113281
1361,"Brunswick, GA",2013,113781
1745,"Brunswick, GA",2014,114607
2129,"Brunswick, GA",2015,115779
2513,"Brunswick, GA",2016,116571
2897,"Brunswick, GA",2017,117587
3281,"Brunswick, GA",2018,118282
3665,"Brunswick, GA",2019,118779
4049,"Brunswick, GA",2020,119513
4433,"Brunswick, GA",2021,120237
4817,"Brunswick, GA",2022,120962
5201,"Brunswick, GA",2023,121686
5585,"Brunswick, GA",2024,122409
363,"Buffalo-Cheektowaga, NY",2010,1135627
747,"Buffalo-Cheektowaga, NY",2011,1135562
1131,"Buffalo-Cheektowaga, NY",2012,1134619
1515,"Buffalo-Cheektowaga, NY",2013,1134974
1899,"Buffalo-Cheektowaga, NY",2014,1135060
2283,"Buffalo-Cheektowaga, NY",2015,1133002
2667,"Buffalo-Cheektowaga, NY",2016,1130232
3051,"Buffalo-Cheektowaga, NY",2017,1129882
3435,"Buffalo-Cheektowaga, NY",2018,1129777
3819,"Buffalo-Cheektowaga, NY",2019,1127983
4203,"Buffalo-Cheektowaga, NY",2020,1127983
4587,"Buffalo-Cheektowaga, NY",2021,1127987
4971,"Buffalo-Cheektowaga, NY",2022,1127987
5355,"Buffalo-Cheektowaga, NY",2023,1127987
5739,"Buffalo-Cheektowaga, NY",2024,1127987
3,"Burlington, NC",2010,151431
387,"Burlington, NC",2011,152692
771,"Burlington, NC",2012,153265
1155,"Burlington, NC",2013,154162
1539,"Burlington, NC",2014,155384
1923,"Burlington, NC",2015,157037
2307,"Burlington, NC",2016,160283
2691,"Burlington, NC",2017,163276
3075,"Burlington, NC",2018,166514
3459,"Burlington, NC",2019,169509
3843,"Burlington, NC",2020,171541
4227,"Burlington, NC",2021,173585
4611,"Burlington, NC",2022,175629
4995,"Burlington, NC",2023,177672
5379,"Burlington, NC",2024,179716
312,"Burlington-South Burlington, VT",2010,211538
696,"Burlington-South Burlington, VT",2011,213235
1080,"Burlington-South Burlington, VT",2012,213962
1464,"Burlington-South Burlington, VT",2013,214827
1848,"Burlington-South Burlington, VT",2014,215676
2232,"Burlington-South Burlington, VT",2015,217152
2616,"Burlington-South Burlington, VT",2016,217447
3000,"Burlington-South Burlington, VT",2017,218975
3384,"Burlington-South Burlington, VT",2018,219939
3768,"Burlington-South Burlington, VT",2019,220411
4152,"Burlington-South Burlington, VT",2020,221270
4536,"Burlington-South Burlington, VT",2021,222133
4920,"Burlington-South Burlington, VT",2022,222991
5304,"Burlington-South Burlington, VT",2023,223844
5688,"Burlington-South Burlington, VT",2024,224691
68,"California-Lexington Park, MD",2010,105761
452,"California-Lexington Park, MD",2011,107566
836,"California-Lexington Park, MD",2012,108800
1220,"California-Lexington Park, MD",2013,109224
1604,"California-Lexington Park, MD",2014,109913
1988,"California-Lexington Park, MD",2015,110985
2372,"California-Lexington Park, MD",2016,111750
2756,"California-Lexington Park, MD",2017,112487
3140,"California-Lexington Park, MD",2018,112720
3524,"California-Lexington Park, MD",2019,113510
3908,"California-Lexington Park, MD",2020,114096
4292,"California-Lexington Park, MD",2021,114637
4676,"California-Lexington Park, MD",2022,115148
5060,"California-Lexington Park, MD",2023,115632
5444,"California-Lexington Park, MD",2024,116090
290,"Canton-Massillon, OH",2010,404218
674,"Canton-Massillon, OH",2011,403331
1058,"Canton-Massillon, OH",2012,403429
1442,"Canton-Massillon, OH",2013,403365
1826,"Canton-Massillon, OH",2014,403675
2210,"Canton-Massillon, OH",2015,402433
2594,"Canton-Massillon, OH",2016,401068
2978,"Canton-Massillon, OH",2017,399327
3362,"Canton-Massillon, OH",2018,398330
3746,"Canton-Massillon, OH",2019,397520
4130,"Canton-Massillon, OH",2020,397524
4514,"Canton-Massillon, OH",2021,397523
4898,"Canton-Massillon, OH",2022,397523
5282,"Canton-Massillon, OH",2023,397523
5666,"Canton-Massillon, OH",2024,397523
336,"Cape Coral-Fort Myers, FL",2010,620449
720,"Cape Coral-Fort Myers, FL",2011,631053
1104,"Cape Coral-Fort Myers, FL",2012,644197
1488,"Cape Coral-Fort Myers, FL",2013,659834
1872,"Cape Coral-Fort Myers, FL",2014,677232
2256,"Cape Coral-Fort Myers, FL",2015,699644
2640,"Cape Coral-Fort Myers, FL",2016,722649
3024,"Cape Coral-Fort Myers, FL",2017,740000
3408,"Cape Coral-Fort Myers, FL",2018,754470
3792,"Cape Coral-Fort Myers, FL",2019,770577
4176,"Cape Coral-Fort Myers, FL",2020,787955
4560,"Cape Coral-Fort Myers, FL",2021,805307
4944,"Cape Coral-Fort Myers, FL",2022,822649
5328,"Cape Coral-Fort Myers, FL",2023,839982
5712,"Cape Coral-Fort Myers, FL",2024,857304
210,"Cape Girardeau, MO-IL",2010,96447
594,"Cape Girardeau, MO-IL",2011,96982
978,"Cape Girardeau, MO-IL",2012,97210
1362,"Cape Girardeau, MO-IL",2013,97177
1746,"Cape Girardeau, MO-IL",2014,97405
2130,"Cape Girardeau, MO-IL",2015,97316
2514,"Cape Girardeau, MO-IL",2016,97109
2898,"Cape Girardeau, MO-IL",2017,96819
3282,"Cape Girardeau, MO-IL",2018,96868
3666,"Cape Girardeau, MO-IL",2019,96765
4050,"Cape Girardeau, MO-IL",2020,96832
4434,"Cape Girardeau, MO-IL",2021,96752
4818,"Cape Girardeau, MO-IL",2022,96828
5202,"Cape Girardeau, MO-IL",2023,96751
5586,"Cape Girardeau, MO-IL",2024,96827
313,"Carbondale-Marion, IL",2010,139409
697,"Carbondale-Marion, IL",2011,139956
1081,"Carbondale-Marion, IL",2012,138698
1465,"Carbondale-Marion, IL",2013,140077
1849,"Carbondale-Marion, IL",2014,139658
2233,"Carbondale-Marion, IL",2015,139419
2617,"Carbondale-Marion, IL",2016,138634
3001,"Carbondale-Marion, IL",2017,137352
3385,"Carbondale-Marion, IL",2018,136694
3769,"Carbondale-Marion, IL",2019,135764
4153,"Carbondale-Marion, IL",2020,135301
4537,"Carbondale-Marion, IL",2021,134857
4921,"Carbondale-Marion, IL",2022,134422
5305,"Carbondale-Marion, IL",2023,133997
5689,"Carbondale-Marion, IL",2024,133579
211,"Carson City, NV",2010,54981
595,"Carson City, NV",2011,54676
979,"Carson City, NV",2012,54312
1363,"Carson City, NV",2013,53726
1747,"Carson City, NV",2014,54082
2131,"Carson City, NV",2015,54068
2515,"Carson City, NV",2016,54147
2899,"Carson City, NV",2017,54532
3283,"Carson City, NV",2018,55202
3667,"Carson City, NV",2019,55916
4051,"Carson City, NV",2020,55852
4435,"Carson City, NV",2021,55798
4819,"Carson City, NV",2022,55780
5203,"Carson City, NV",2023,55775
5587,"Carson City, NV",2024,55774
314,"Casper, WY",2010,75470
698,"Casper, WY",2011,76399
1082,"Casper, WY",2012,78565
1466,"Casper, WY",2013,81103
1850,"Casper, WY",2014,81377
2234,"Casper, WY",2015,82137
2618,"Casper, WY",2016,80909
3002,"Casper, WY",2017,79586
3386,"Casper, WY",2018,79175
3770,"Casper, WY",2019,79858
4154,"Casper, WY",2020,79792
4538,"Casper, WY",2021,79809
4922,"Casper, WY",2022,79812
5306,"Casper, WY",2023,79815
5690,"Casper, WY",2024,79816
192,"Cedar Rapids, IA",2010,258440
576,"Cedar Rapids, IA",2011,261028
960,"Cedar Rapids, IA",2012,261916
1344,"Cedar Rapids, IA",2013,262706
1728,"Cedar Rapids, IA",2014,264300
2112,"Cedar Rapids, IA",2015,266312
2496,"Cedar Rapids, IA",2016,268224
2880,"Cedar Rapids, IA",2017,270653
3264,"Cedar Rapids, IA",2018,272061
3648,"Cedar Rapids, IA",2019,273032
4032,"Cedar Rapids, IA",2020,274497
4416,"Cedar Rapids, IA",2021,275968
4800,"Cedar Rapids, IA",2022,277437
5184,"Cedar Rapids, IA",2023,278904
5568,"Cedar Rapids, IA",2024,280368
163,"Chambersburg-Waynesboro, PA",2010,149925
547,"Chambersburg-Waynesboro, PA",2011,150934
931,"Chambersburg-Waynesboro, PA",2012,151482
1315,"Chambersburg-Waynesboro, PA",2013,151945
1699,"Chambersburg-Waynesboro, PA",2014,152607
2083,"Chambersburg-Waynesboro, PA",2015,153048
2467,"Chambersburg-Waynesboro, PA",2016,153705
2851,"Chambersburg-Waynesboro, PA",2017,154376
3235,"Chambersburg-Waynesboro, PA",2018,154579
3619,"Chambersburg-Waynesboro, PA",2019,155027
4003,"Chambersburg-Waynesboro, PA",2020,155464
4387,"Chambersburg-Waynesboro, PA",2021,155889
4771,"Chambersburg-Waynesboro, PA",2022,156301
5155,"Chambersburg-Waynesboro, PA",2023,156700
5539,"Chambersburg-Waynesboro, PA",2024,157088
212,"Champaign-Urbana, IL",2010,218255
596,"Champaign-Urbana, IL",2011,219876
980,"Champaign-Urbana, IL",2012,221131
1364,"Champaign-Urbana, IL",2013,222854
1748,"Champaign-Urbana, IL",2014,224351
2132,"Champaign-Urbana, IL",2015,225732
2516,"Champaign-Urbana, IL",2016,226722
2900,"Champaign-Urbana, IL",2017,226847
3284,"Champaign-Urbana, IL",2018,226284
3668,"Champaign-Urbana, IL",2019,226033
4052,"Champaign-Urbana, IL",2020,226209
4436,"Champaign-Urbana, IL",2021,226340
4820,"Champaign-Urbana, IL",2022,226440
5204,"Champaign-Urbana, IL",2023,226518
5588,"Champaign-Urbana, IL",2024,226577
291,"Charleston, WV",2010,277805
675,"Charleston, WV",2011,276817
1059,"Charleston, WV",2012,276704
1443,"Charleston, WV",2013,275412
1827,"Charleston, WV",2014,273606
2211,"Charleston, WV",2015,270858
2595,"Charleston, WV",2016,268130
2979,"Charleston, WV",2017,264227
3363,"Charleston, WV",2018,260280
3747,"Charleston, WV",2019,257074
4131,"Charleston, WV",2020,257088
4515,"Charleston, WV",2021,257088
4899,"Charleston, WV",2022,257088
5283,"Charleston, WV",2023,257088
5667,"Charleston, WV",2024,257088
268,"Charleston-North Charleston, SC",2010,667450
652,"Charleston-North Charleston, SC",2011,681262
1036,"Charleston-North Charleston, SC",2012,696839
1420,"Charleston-North Charleston, SC",2013,711272
1804,"Charleston-North Charleston, SC",2014,726836
2188,"Charleston-North Charleston, SC",2015,745185
2572,"Charleston-North Charleston, SC",2016,761578
2956,"Charleston-North Charleston, SC",2017,775537
3340,"Charleston-North Charleston, SC",2018,788122
3724,"Charleston-North Charleston, SC",2019,802122
4108,"Charleston-North Charleston, SC",2020,815900
4492,"Charleston-North Charleston, SC",2021,829405
4876,"Charleston-North Charleston, SC",2022,842641
5260,"Charleston-North Charleston, SC",2023,855614
5644,"Charleston-North Charleston, SC",2024,868329
213,"Charlotte-Concord-Gastonia, NC-SC",2010,2250121
597,"Charlotte-Concord-Gastonia, NC-SC",2011,2281230
981,"Charlotte-Concord-Gastonia, NC-SC",2012,2318671
1365,"Charlotte-Concord-Gastonia, NC-SC",2013,2358660
1749,"Charlotte-Concord-Gastonia, NC-SC",2014,2400483
2133,"Charlotte-Concord-Gastonia, NC-SC",2015,2447898
2517,"Charlotte-Concord-Gastonia, NC-SC",2016,2499697
2901,"Charlotte-Concord-Gastonia, NC-SC",2017,2550373
3285,"Charlotte-Concord-Gastonia, NC-SC",2018,2592950
3669,"Charlotte-Concord-Gastonia, NC-SC",2019,2636883
4053,"Charlotte-Concord-Gastonia, NC-SC",2020,2680814
4437,"Charlotte-Concord-Gastonia, NC-SC",2021,2724693
4821,"Charlotte-Concord-Gastonia, NC-SC",2022,2768519
5205,"Charlotte-Concord-Gastonia, NC-SC",2023,2812293
5589,"Charlotte-Concord-Gastonia, NC-SC",2024,2856016
364,"Charlottesville, VA ",2010,201891
748,"Charlottesville, VA ",2011,203617
1132,"Charlottesville, VA ",2012,205532
1516,"Charlottesville, VA ",2013,206755
1900,"Charlottesville, VA ",2014,209187
2284,"Charlottesville, VA ",2015,211494
2668,"Charlottesville, VA ",2016,213675
3052,"Charlottesville, VA ",2017,216104
3436,"Charlottesville, VA ",2018,217335
3820,"Charlottesville, VA ",2019,218615
4204,"Charlottesville, VA ",2020,220294
4588,"Charlottesville, VA ",2021,221930
4972,"Charlottesville, VA ",2022,223528
5356,"Charlottesville, VA ",2023,225087
5740,"Charlottesville, VA ",2024,226610
269,"Chattanooga, TN-GA",2010,529131
653,"Chattanooga, TN-GA",2011,533621
1037,"Chattanooga, TN-GA",2012,538103
1421,"Chattanooga, TN-GA",2013,542181
1805,"Chattanooga, TN-GA",2014,544183
2189,"Chattanooga, TN-GA",2015,547205
2573,"Chattanooga, TN-GA",2016,551859
2957,"Chattanooga, TN-GA",2017,555953
3341,"Chattanooga, TN-GA",2018,560832
3725,"Chattanooga, TN-GA",2019,565194
4109,"Chattanooga, TN-GA",2020,569101
4493,"Chattanooga, TN-GA",2021,573001
4877,"Chattanooga, TN-GA",2022,576895
5261,"Chattanooga, TN-GA",2023,580782
5645,"Chattanooga, TN-GA",2024,584663
27,"Cheyenne, WY",2010,92236
411,"Cheyenne, WY",2011,92576
795,"Cheyenne, WY",2012,94697
1179,"Cheyenne, WY",2013,95707
1563,"Cheyenne, WY",2014,96036
1947,"Cheyenne, WY",2015,96969
2331,"Cheyenne, WY",2016,97887
2715,"Cheyenne, WY",2017,98377
3099,"Cheyenne, WY",2018,98865
3483,"Cheyenne, WY",2019,99500
3867,"Cheyenne, WY",2020,99505
4251,"Cheyenne, WY",2021,99506
4635,"Cheyenne, WY",2022,99505
5019,"Cheyenne, WY",2023,99506
5403,"Cheyenne, WY",2024,99505
315,"Chicago-Naperville-Elgin, IL-IN-WI",2010,9470634
699,"Chicago-Naperville-Elgin, IL-IN-WI",2011,9500870
1083,"Chicago-Naperville-Elgin, IL-IN-WI",2012,9528090
1467,"Chicago-Naperville-Elgin, IL-IN-WI",2013,9550194
1851,"Chicago-Naperville-Elgin, IL-IN-WI",2014,9560430
2235,"Chicago-Naperville-Elgin, IL-IN-WI",2015,9552554
2619,"Chicago-Naperville-Elgin, IL-IN-WI",2016,9533662
3003,"Chicago-Naperville-Elgin, IL-IN-WI",2017,9514113
3387,"Chicago-Naperville-Elgin, IL-IN-WI",2018,9484158
3771,"Chicago-Naperville-Elgin, IL-IN-WI",2019,9458539
4155,"Chicago-Naperville-Elgin, IL-IN-WI",2020,9458404
4539,"Chicago-Naperville-Elgin, IL-IN-WI",2021,9458301
4923,"Chicago-Naperville-Elgin, IL-IN-WI",2022,9458250
5307,"Chicago-Naperville-Elgin, IL-IN-WI",2023,9458226
5691,"Chicago-Naperville-Elgin, IL-IN-WI",2024,9458214
365,"Chico, CA",2010,219949
749,"Chico, CA",2011,219975
1133,"Chico, CA",2012,220869
1517,"Chico, CA",2013,221641
1901,"Chico, CA",2014,223516
2285,"Chico, CA",2015,224631
2669,"Chico, CA",2016,226231
3053,"Chico, CA",2017,228696
3437,"Chico, CA",2018,230339
3821,"Chico, CA",2019,219186
4205,"Chico, CA",2020,219281
4589,"Chico, CA",2021,219270
4973,"Chico, CA",2022,219264
5357,"Chico, CA",2023,219260
5741,"Chico, CA",2024,219257
142,"Cincinnati, OH-KY-IN",2010,2140715
526,"Cincinnati, OH-KY-IN",2011,2146208
910,"Cincinnati, OH-KY-IN",2012,2152554
1294,"Cincinnati, OH-KY-IN",2013,2162060
1678,"Cincinnati, OH-KY-IN",2014,2172190
2062,"Cincinnati, OH-KY-IN",2015,2181427
2446,"Cincinnati, OH-KY-IN",2016,2191572
2830,"Cincinnati, OH-KY-IN",2017,2202558
3214,"Cincinnati, OH-KY-IN",2018,2211936
3598,"Cincinnati, OH-KY-IN",2019,2221208
3982,"Cincinnati, OH-KY-IN",2020,2230472
4366,"Cincinnati, OH-KY-IN",2021,2239713
4750,"Cincinnati, OH-KY-IN",2022,2248932
5134,"Cincinnati, OH-KY-IN",2023,2258129
5518,"Cincinnati, OH-KY-IN",2024,2267304
214,"Clarksville, TN-KY",2010,274959
598,"Clarksville, TN-KY",2011,277405
982,"Clarksville, TN-KY",2012,287393
1366,"Clarksville, TN-KY",2013,285441
1750,"Clarksville, TN-KY",2014,289628
2134,"Clarksville, TN-KY",2015,292878
2518,"Clarksville, TN-KY",2016,293712
2902,"Clarksville, TN-KY",2017,298635
3286,"Clarksville, TN-KY",2018,304301
3670,"Clarksville, TN-KY",2019,307820
4054,"Clarksville, TN-KY",2020,308102
4438,"Clarksville, TN-KY",2021,308230
4822,"Clarksville, TN-KY",2022,308215
5206,"Clarksville, TN-KY",2023,308226
5590,"Clarksville, TN-KY",2024,308222
337,"Cleveland, TN",2010,115896
721,"Cleveland, TN",2011,116569
1105,"Cleveland, TN",2012,117673
1489,"Cleveland, TN",2013,118410
1873,"Cleveland, TN",2014,119455
2257,"Cleveland, TN",2015,120543
2641,"Cleveland, TN",2016,121184
3025,"Cleveland, TN",2017,122180
3409,"Cleveland, TN",2018,123968
3793,"Cleveland, TN",2019,124942
4177,"Cleveland, TN",2020,125985
4561,"Cleveland, TN",2021,127025
4945,"Cleveland, TN",2022,128065
5329,"Cleveland, TN",2023,129105
5713,"Cleveland, TN",2024,130145
112,"Cleveland-Elyria, OH",2010,2075478
496,"Cleveland-Elyria, OH",2011,2068989
880,"Cleveland-Elyria, OH",2012,2064776
1264,"Cleveland-Elyria, OH",2013,2067100
1648,"Cleveland-Elyria, OH",2014,2067356
2032,"Cleveland-Elyria, OH",2015,2064012
2416,"Cleveland-Elyria, OH",2016,2060997
2800,"Cleveland-Elyria, OH",2017,2057238
3184,"Cleveland-Elyria, OH",2018,2053795
3568,"Cleveland-Elyria, OH",2019,2048449
3952,"Cleveland-Elyria, OH",2020,2048490
4336,"Cleveland-Elyria, OH",2021,2048510
4720,"Cleveland-Elyria, OH",2022,2048509
5104,"Cleveland-Elyria, OH",2023,2048509
5488,"Cleveland-Elyria, OH",2024,2048509
215,"Coeur d'Alene, ID",2010,138848
599,"Coeur d'Alene, ID",2011,140932
983,"Coeur d'Alene, ID",2012,142084
1367,"Coeur d'Alene, ID",2013,143897
1751,"Coeur d'Alene, ID",2014,146529
2135,"Coeur d'Alene, ID",2015,149367
2519,"Coeur d'Alene, ID",2016,153019
2903,"Coeur d'Alene, ID",2017,157320
3287,"Coeur d'Alene, ID",2018,161209
3671,"Coeur d'Alene, ID",2019,165697
4055,"Coeur d'Alene, ID",2020,168668
4439,"Coeur d'Alene, ID",2021,171679
4823,"Coeur d'Alene, ID",2022,174688
5207,"Coeur d'Alene, ID",2023,177697
5591,"Coeur d'Alene, ID",2024,180706
240,"College Station-Bryan, TX",2010,229458
624,"College Station-Bryan, TX",2011,231435
1008,"College Station-Bryan, TX",2012,234148
1392,"College Station-Bryan, TX",2013,237816
1776,"College Station-Bryan, TX",2014,242830
2160,"College Station-Bryan, TX",2015,250567
2544,"College Station-Bryan, TX",2016,254391
2928,"College Station-Bryan, TX",2017,259123
3312,"College Station-Bryan, TX",2018,261335
3696,"College Station-Bryan, TX",2019,264728
4080,"College Station-Bryan, TX",2020,268582
4464,"College Station-Bryan, TX",2021,272368
4848,"College Station-Bryan, TX",2022,276092
5232,"College Station-Bryan, TX",2023,279756
5616,"College Station-Bryan, TX",2024,283361
270,"Colorado Springs, CO",2010,650500
654,"Colorado Springs, CO",2011,660674
1038,"Colorado Springs, CO",2012,669448
1422,"Colorado Springs, CO",2013,678565
1806,"Colorado Springs, CO",2014,686562
